COMPETITION_WYID,MATCH_WYID,EVENT_WYID,PRIMARYTYPE,CARRYPROGRESSION,CARRYENDLOCATIONX,CARRYENDLOCATIONY
335,5345411,1364384855,touch,24.11,56,13
335,5345411,1364384866,touch,13.4,54,89
335,5345411,1364384874,touch,22.68,61,61
335,5345411,1364384877,touch,15.57,55,27
335,5345411,1364384886,duel,5.949,97,81
335,5345411,1364384905,touch,7.994,68,87
335,5345411,1364384730,duel,31.26,81,33
335,5345411,1364384940,duel,15.16,28,58
335,5345411,1364384962,duel,-7.07,37,95
335,5345411,1364384749,duel,-1.391,60,29
335,5345411,1364384756,touch,1.447,55,75
335,5345411,1364384769,touch,-1.794,64,76
335,5345411,1364384774,touch,10.84,61,44
335,5345411,1364384778,touch,9.344,86,8
335,5345411,1364384793,touch,10.2,58,6
335,5345411,1364384995,touch,-3.526,14,71
335,5345411,1364384825,touch,-2.885,41,83
335,5345411,1364385038,touch,10.69,56,89
335,5345411,1364385097,touch,13.53,36,44
335,5345411,1364385104,touch,5.866,52,92
335,5345411,1364384884,duel,11.11,70,79
335,5345411,1364384934,duel,5.025,95,10
335,5345411,1364384955,acceleration,25.33,92,63
335,5345411,1364384980,duel,-4.538,89,84
335,5345411,1364385018,touch,9.335,87,71
335,5345411,1364385066,touch,-0.463,27,80
335,5345411,1364385312,duel,-13.63,17,57
335,5345411,1364385322,touch,-11.21,9,59
335,5345411,1364385328,duel,-6.016,35,6
335,5345411,1364385331,touch,14.27,65,22
335,5345411,1364385122,touch,-6.346,47,70
335,5345411,1364385142,duel,2.539,31,83
335,5345411,1364385188,touch,12.55,79,19
335,5345411,1364385192,pass,-53.45,73,9
335,5345411,1364385197,touch,-12.59,75,9
335,5345411,1364385201,touch,-6.495,47,18
335,5345411,1364385214,touch,10.49,81,65
335,5345411,1364385223,touch,-4.403,67,59
335,5345411,1364385227,touch,-4.71,67,82
335,5345411,1364385230,touch,13.79,67,69
335,5345411,1364385234,touch,11.8,86,33
335,5345411,1364385330,interception,5.571,75,7
335,5345411,1364385550,touch,3.908,95,92
335,5345411,1364385407,duel,-6.332,77,96
335,5345411,1364385421,interception,-34.01,60,76
335,5345411,1364385428,duel,-5.356,63,95
335,5345411,1364385628,touch,14.96,43,72
335,5345411,1364385631,pass,-42.51,70,80
335,5345411,1364385525,duel,-4.336,11,74
335,5345411,1364385534,touch,13.07,72,40
335,5345411,1364385541,touch,-10.27,86,14
335,5345411,1364385552,duel,1.201,93,7
335,5345411,1364385702,touch,14.85,34,28
335,5345411,1364385704,duel,-5.007,63,32
335,5227298,1136462522,duel,2.335,94,9
335,5227298,1136462282,duel,2.093,30,20
335,5227298,1136462284,touch,5.973,32,77
335,5227298,1136462304,touch,5.982,63,60
335,5227298,1136462317,duel,-1.471,53,25
335,5227298,1136462324,touch,8.319,53,45
335,5227298,1136462329,acceleration,9.1,90,7
335,5227298,1136462338,duel,-13.08,52,86
335,5227298,1136462359,acceleration,18.16,95,88
335,5227298,1136462367,touch,6.137,84,81
335,5227298,1136462389,touch,9.75,40,10
335,5227298,1136462395,duel,-1.987,92,6
335,5227298,1136462669,touch,13.44,28,41
335,5227298,1136462406,duel,-11.85,53,4
335,5227298,1136462430,touch,-8.528,45,75
335,5227298,1136462434,touch,2.58,44,15
335,5227298,1136462699,touch,12.57,21,47
335,5227298,1136462462,acceleration,12.1,42,79
335,5227298,1136462732,duel,-8.67,35,41
335,5227298,1136462746,touch,18.44,40,93
335,5227298,1136462475,touch,6.365,52,54
335,5227298,1136462759,duel,-22.16,4,11
335,5227298,1136462486,touch,2.218,49,7
335,5227298,1136462488,duel,-4.575,60,5
335,5227298,1136462807,touch,28.62,72,84
335,5227298,1136462505,acceleration,38.05,63,89
335,5227298,1136462509,acceleration,13.79,76,24
335,5227298,1136462538,duel,-5.293,89,48
335,5227298,1136462553,touch,15.19,46,18
335,5227298,1136462565,touch,-10.59,11,67
335,5227298,1136462572,touch,0.534,13,75
335,5227298,1136462891,touch,16.45,58,31
335,5227298,1136462900,touch,-10.75,64,28
335,5227298,1136462593,duel,2.234,41,86
335,5227298,1136462917,duel,11.45,87,15
335,5227298,1136462924,duel,-1.67,85,32
335,5227298,1136462640,touch,-6.048,21,39
335,5227298,1136462649,touch,-21.06,21,87
335,5227298,1136462665,touch,-1.811,4,73
335,5227298,1136462704,touch,11.52,65,8
335,5227298,1136462712,touch,7.093,52,58
335,5227298,1136463062,duel,-3.734,31,67
335,5227298,1136463066,duel,-10.54,27,91
335,5227298,1136462747,touch,14.98,63,31
335,5227298,1136462766,acceleration,12.45,95,18
335,5227298,1136462781,touch,4.778,80,10
335,5227298,1136462792,touch,6.979,43,63
335,5227298,1136462798,duel,3.261,72,82
335,5227298,1136462820,acceleration,14.66,75,44
335,5227298,1136462868,touch,-37.94,10,25
335,5227298,1136463176,touch,8.51,80,76
335,5227298,1136462901,duel,29.26,68,95
335,5227298,1136462918,touch,20.12,55,25
335,5227298,1136462940,touch,-1.77,9,68
335,5227298,1136462948,touch,13.96,69,61
335,5227298,1136463248,acceleration,32.95,63,26
335,5227298,1136462991,touch,-4.157,18,93
335,5227298,1136462996,touch,9.373,22,60
335,5227298,1136463003,touch,6.091,86,68
335,5227298,1136463009,touch,13.08,78,18
335,5227298,1136463018,touch,26.34,57,18
335,5227298,1136463021,acceleration,15.66,78,35
335,5227298,1136463030,duel,-0.814,85,60
335,5227298,1136463318,throw_in,13.81,38,12
335,5227298,1136463328,duel,6.662,65,25
335,5227298,1136463075,duel,7.969,27,5
335,5227298,1136463394,touch,-5.203,35,25
335,5227298,1136463096,pass,11.91,46,45
335,5227298,1136463437,duel,0.589,68,67
335,5227298,1136463499,throw_in,7.908,65,91
335,5227298,1136463507,touch,-4.168,63,65
335,5227298,1136464387,touch,8.848,14,52
335,5227298,1136463169,duel,11.84,77,41
335,5227298,1136463221,touch,11.7,78,53
335,5227298,1136463229,duel,-7.481,86,9
335,5227298,1136463260,interception,-6.3,46,71
335,5227298,1136463639,touch,25.05,63,71
335,5227298,1136463643,duel,-3.854,81,66
335,5227298,1136463663,pass,1.837,54,6
335,5227298,1136463697,touch,-17.57,40,68
335,5227298,1136463710,touch,26.14,71,15
335,5227298,1136463355,touch,15.44,34,21
335,5227298,1136463366,duel,0.011,60,14
335,5227298,1136463369,touch,-1.546,77,9
335,5227298,1136463384,duel,-9.212,70,91
335,5227298,1136463422,duel,9.055,40,83
335,5227298,1136463431,acceleration,36.4,62,32
335,5227298,1136463446,touch,10.29,67,20
335,5227298,1136463464,duel,6.649,83,50
335,5227298,1136463470,duel,0.505,58,23
335,5227298,1136463921,touch,-7.344,47,47
335,5227298,1136463555,touch,28.47,69,25
335,5227298,1136463935,touch,6.458,55,83
335,5227298,1136463946,touch,11.2,54,32
335,5227298,1136463952,duel,8.281,72,46
335,5227298,1136463967,duel,-2.083,72,33
335,5227298,1136463583,touch,-9.93,27,10
335,5227298,1136463616,touch,16.17,31,85
335,5227298,1136464054,touch,30.57,73,10
335,5227298,1136463676,acceleration,25.82,66,16
335,5227298,1136463683,duel,4.327,98,17
335,5227298,1136464114,touch,3.539,17,87
335,5227298,1136464120,touch,13.41,59,8
335,5227298,1136464134,touch,-7.636,43,78
335,5227298,1136463746,touch,26.27,96,86
335,5227298,1136464146,touch,24.62,75,7
335,5227298,1136464163,touch,4.377,78,82
335,5227298,1136463805,duel,1.219,29,35
335,5227298,1136463811,touch,16.26,63,90
335,5227298,1136463816,touch,16.1,56,68
335,5227298,1136463818,touch,22.88,66,35
335,5227298,1136463824,pass,-59.89,83,9
335,5227298,1136464189,duel,30.55,70,17
335,5227298,1136464210,duel,16.27,23,84
335,5227298,1136464221,touch,9.627,54,42
335,5227298,1136463907,duel,3.425,64,33
335,5227298,1136464263,duel,16.2,35,79
335,5227298,1136464268,duel,3.368,71,94
335,5227298,1136464271,duel,-5.842,72,87
335,5227298,1136463956,touch,2.239,43,15
335,5227298,1136463971,touch,-1.513,38,7
335,5227298,1136463989,acceleration,28.94,65,7
335,5227298,1136463998,duel,5.525,79,17
335,5227298,1136464004,touch,-7.195,47,48
335,5227298,1136464012,touch,-8.477,48,86
335,5227298,1136464334,duel,17.26,29,28
335,5227298,1136464337,touch,12.56,52,13
335,5227298,1136464348,touch,13.32,21,61
335,5227298,1136464355,duel,3.038,77,66
335,5345475,1466103707,touch,6.445,20,75
335,5345475,1466103715,touch,8.034,56,10
335,5345475,1466103724,touch,4.574,89,39
335,5345475,1466105985,touch,-1.168,63,15
335,5345475,1466103793,duel,-3.073,65,13
335,5345475,1466103797,touch,-7.228,44,23
335,5345475,1466103762,touch,12.76,37,31
335,5345475,1466103773,acceleration,24.07,63,21
335,5345475,1466103792,duel,-4.954,91,82
335,5345475,1466103885,duel,-7.825,46,76
335,5345475,1466103832,touch,12.74,30,6
335,5345475,1466103905,interception,5.242,18,52
335,5345475,1466103851,touch,8.795,72,64
335,5345475,1466103861,duel,-4.152,91,77
335,5345475,1466103920,touch,11.12,22,78
335,5345475,1466103911,touch,-3.216,47,19
335,5345475,1466103914,touch,-9.062,45,37
335,5345475,1466103919,pass,-37.88,67,69
335,5345475,1466103939,touch,-7.293,14,66
335,5345475,1466103974,touch,12.09,55,73
335,5345475,1466103985,duel,5.038,78,14
335,5345475,1466104005,touch,11.02,96,29
335,5345475,1466103987,duel,-6.256,26,63
335,5345475,1466104052,duel,-2.089,91,24
335,5345475,1466104063,touch,-7.068,45,49
335,5345475,1466104078,touch,10.23,40,9
335,5345475,1466104113,touch,8.11,92,24
335,5345475,1466104021,touch,-9.195,4,12
335,5345475,1466104025,touch,2.89,40,19
335,5345475,1466104041,duel,26.52,42,22
335,5345475,1466104159,touch,16.18,55,76
335,5345475,1466104065,touch,14.54,15,42
335,5345475,1466104068,touch,-7.216,13,65
335,5345475,1466104071,touch,2.747,19,36
335,5345475,1466104073,touch,3.913,11,24
335,5345475,1466104191,duel,5.904,65,82
335,5345475,1466104096,touch,13.13,45,85
335,5345475,1466104219,duel,4.135,18,45
335,5345475,1466104161,touch,18.03,56,19
335,5345475,1466104165,duel,13.86,70,23
335,5345475,1466104169,touch,12.97,72,65
335,5345475,1466104211,touch,12.72,50,45
335,5345475,1466104221,duel,-5.456,86,85
335,5345475,1466104225,duel,-3.779,90,71
335,5345475,1466104244,duel,-5.705,95,8
335,5345475,1466104263,duel,-13.76,68,8
335,5345475,1466104271,duel,5.164,98,24
335,5345475,1466104282,duel,-2.638,61,89
335,5345475,1466104289,duel,5.067,74,49
335,5345475,1466104319,duel,46.54,77,28
335,5345475,1466104330,touch,14.68,40,45
335,5345475,1466104333,duel,-3.718,54,69
335,5345475,1466104359,touch,10.3,12,59
335,5345475,1466104366,duel,9.207,62,91
335,5345475,1466104390,touch,-5.579,61,38
335,5345475,1466104412,duel,-2.511,32,4
335,5345475,1466104425,touch,0.578,47,52
335,5345475,1466104431,touch,17.89,28,25
335,5345475,1466104438,duel,-6.136,54,85
335,5345475,1466104441,duel,-12.29,55,94
335,5345475,1466104443,touch,6.918,53,66
335,5345475,1466104546,touch,9.799,21,26
335,5345475,1466104550,touch,10.45,32,75
335,5345475,1466104506,touch,11.82,21,67
335,5345475,1466104519,touch,10.93,25,31
335,5345475,1466104533,duel,-10.51,45,41
335,5345475,1466105982,touch,7.255,55,5
335,5345475,1466104616,touch,15,69,95
335,5345475,1466104558,duel,3.002,23,33
335,5345475,1466104624,duel,11.48,78,69
335,5345475,1466104574,touch,9.81,47,85
335,5345475,1466104578,duel,-3.582,64,84
335,5345475,1466104647,duel,1.054,26,26
335,5345475,1466104633,acceleration,32.03,98,85
335,5345475,1466104685,touch,7.507,7,53
335,5345475,1466104652,touch,14.6,49,76
335,5345475,1466104665,duel,-6.742,53,49
335,5345475,1466104686,touch,10.01,54,81
335,5345475,1466104689,touch,15.34,66,59
335,5345475,1466104693,duel,-0.096,75,68
335,5345475,1466104702,duel,22.79,78,44
335,5345475,1466104722,touch,8.807,54,59
335,5345475,1466104725,touch,10.48,62,46
335,5345475,1466104751,duel,-1.939,56,96
335,5345475,1466104745,duel,-7.896,31,4
335,5345475,1466104809,touch,7.196,55,74
335,5345475,1466104823,duel,2.039,86,13
335,5345475,1466104855,touch,12.03,79,71
335,5345475,1466104864,touch,15.4,52,72
335,5345475,1466104910,touch,2.47,34,73
335,5345475,1466104917,touch,16.97,47,46
335,5345475,1466104962,pass,6.078,79,81
335,5345475,1466104984,acceleration,15.95,69,82
335,5345475,1466105003,duel,-12.41,42,85
335,5345475,1466104982,touch,-12.49,28,20
335,5345475,1466104991,acceleration,16.46,60,86
335,5345475,1466105004,touch,7.295,52,83
335,5345475,1466105034,touch,20.95,38,33
335,5345475,1466105045,touch,19.75,56,77
335,5345475,1466105069,touch,7.04,65,88
335,5345475,1466105088,duel,-3.894,82,5
335,5345475,1466105099,duel,6.866,81,97
335,5345475,1466105111,duel,11.34,55,6
335,5345475,1466105116,touch,8.071,55,25
335,5345475,1466105118,duel,6.968,64,31
335,5345475,1466105132,touch,9.705,73,91
335,5345475,1466105171,acceleration,18.96,51,77
335,5345475,1466105196,touch,8.134,53,71
335,5345475,1466105211,touch,8.226,86,25
335,5345475,1466105229,duel,15.17,33,95
335,5345475,1466105245,duel,-7.257,32,4
335,5345475,1466105256,touch,11.23,54,96
335,5345475,1466105309,duel,30.88,89,35
335,5345475,1466105343,touch,11.18,69,83
335,5345475,1466105353,acceleration,18.78,81,25
335,5345475,1466105366,touch,6.596,92,27
335,5345475,1466105378,touch,14.48,27,33
335,5345475,1466105390,touch,12.82,46,41
335,5345475,1466105406,touch,15,79,14
335,5345475,1466105416,duel,-3.722,80,64
335,5345475,1466105424,touch,14.14,75,41
335,5345475,1466105442,duel,3.332,68,75
335,5345475,1466105447,duel,18.04,88,9
335,5345475,1466105474,pass,38.55,23,69
335,5345475,1466105481,duel,-2.893,20,75
335,5345475,1466105487,touch,12.03,36,86
335,5345475,1466105509,touch,-9.54,39,40
335,5345475,1466105524,throw_in,8.118,72,94
335,5345475,1466105527,touch,7.797,82,76
335,5345475,1466105530,duel,4.884,97,66
335,5345475,1466105502,acceleration,20.84,46,75
335,5345475,1466105561,duel,1.863,99,76
335,5345475,1466105536,touch,17.38,45,41
335,5345475,1466105599,duel,-6.321,66,37
335,5345475,1466105622,touch,18.22,67,19
335,5345475,1466105639,touch,15.08,41,33
335,5345475,1466105645,pass,-58.4,97,73
335,5345475,1466105696,duel,7.833,45,78
335,5345475,1466105668,acceleration,19.95,46,75
335,5345475,1466105675,touch,17.15,72,75
335,5345475,1466105730,duel,-3.818,28,6
335,5345475,1466105684,throw_in,-3.007,55,97
335,5345475,1466105690,touch,-9.411,47,43
335,5345475,1466105693,touch,6.631,53,80
335,5345475,1466105754,touch,2.4,47,85
335,5345475,1466105710,duel,0.256,47,27
335,5345475,1466105716,touch,18.35,71,74
335,5345475,1466105723,touch,10.09,77,61
335,5345475,1466105782,touch,15.03,24,56
335,5345475,1466105785,touch,-17.16,41,28
335,5345475,1466105791,touch,8.189,56,7
335,5345475,1466105799,duel,10.69,68,34
335,5345475,1466105804,duel,7.577,74,10
335,5345475,1466105808,touch,-15,60,12
335,5345475,1466105988,duel,6.188,67,14
335,5345475,1466105777,touch,-6.078,47,84
335,5345475,1466105989,touch,10.56,16,51
335,5345475,1466105870,acceleration,29.16,98,24
335,5345475,1466105899,touch,8.99,97,71
335,5345475,1466105830,touch,12.63,13,51
335,5345475,1466105837,touch,25.12,45,35
335,5345475,1466105844,touch,19.04,80,86
335,5345475,1466105871,pass,-39.7,51,59
335,5345475,1466105877,duel,-13.25,36,93
335,5345475,1466105892,touch,15.24,53,24
335,5345475,1466105933,duel,-3.954,95,16
335,5227251,1065404349,acceleration,28.91,68,98
335,5227251,1065404359,touch,15.6,46,58
335,5227251,1065404366,touch,14.3,46,47
335,5227251,1065404385,duel,21.05,78,71
335,5227251,1065404434,acceleration,16.55,71,32
335,5227251,1065404447,touch,-6.419,94,14
335,5227251,1065404468,duel,-16.88,38,25
335,5227251,1065404508,touch,21.87,61,31
335,5227251,1065404523,touch,14.29,27,36
335,5227251,1065404531,acceleration,32.23,68,95
335,5227251,1065404537,duel,-11.19,51,5
335,5227251,1065404593,duel,1.785,91,18
335,5227251,1065404594,touch,16.31,24,94
335,5227251,1065404704,duel,-10.29,46,83
335,5227251,1065404718,touch,11.54,42,23
335,5227251,1065404734,touch,10.07,41,38
335,5227251,1065404646,touch,6.77,54,93
335,5227251,1065404656,touch,-5.981,46,76
335,5227251,1065404670,touch,-17.23,4,94
335,5227251,1065404679,acceleration,25.83,93,70
335,5227251,1065404835,acceleration,27.04,69,26
335,5227251,1065404698,touch,-4.569,7,96
335,5227251,1065404700,touch,15.27,39,79
335,5227251,1065404703,touch,12.29,40,21
335,5227251,1065404877,touch,-16.69,41,4
335,5227251,1065404770,duel,-4.24,74,70
335,5227251,1065404905,touch,23.05,36,96
335,5227251,1065404914,touch,11.28,40,28
335,5227251,1065404787,acceleration,23.07,95,71
335,5227251,1065404955,touch,24.56,55,32
335,5227251,1065404960,touch,24.85,60,81
335,5227251,1065404972,duel,-9.343,28,11
335,5227251,1065405001,duel,30.09,59,14
335,5227251,1065405013,acceleration,27.22,64,68
335,5227251,1065405026,touch,-12.76,94,95
335,5227251,1065405046,duel,1.953,72,21
335,5227251,1065405071,touch,4.928,50,18
335,5227251,1065404865,touch,11.56,70,93
335,5227251,1065404868,duel,3.592,89,70
335,5227251,1065404892,duel,8.568,82,85
335,5227251,1065405138,touch,14.48,55,94
335,5227251,1065405147,touch,16.42,53,22
335,5227251,1065405160,duel,-5.555,51,12
335,5227251,1065405163,touch,22.49,57,44
335,5227251,1065404904,acceleration,34.15,81,26
335,5227251,1065405226,duel,-3.882,32,7
335,5227251,1065404946,duel,2.855,74,45
335,5227251,1065405244,interception,7.881,23,34
335,5227251,1065405264,acceleration,23.47,75,91
335,5227251,1065405270,duel,10.13,98,25
335,5227251,1065405281,touch,4.183,78,92
335,5227251,1065405290,touch,13.78,61,27
335,5227251,1065405298,duel,2.644,73,29
335,5227251,1065404978,interception,-3.763,1,74
335,5227251,1065404987,duel,13.86,42,70
335,5227251,1065405363,touch,12.83,48,81
335,5227251,1065405039,touch,12.39,55,10
335,5227251,1065405043,touch,-17.99,34,2
335,5227251,1065405056,touch,10.18,76,57
335,5227251,1065405395,interception,38.65,35,56
335,5227251,1065405447,duel,5.87,58,20
335,5227251,1065405450,duel,-7.214,56,19
335,5227251,1065405103,acceleration,18.47,74,52
335,5227251,1065405472,touch,7.347,54,52
335,5227251,1065405482,touch,13.99,59,85
335,5227251,1065405487,touch,8.244,54,56
335,5227251,1065405490,duel,16.93,97,30
335,5227251,1065405119,touch,14.87,38,83
335,5227251,1065405516,touch,10.4,92,27
335,5227251,1065405143,touch,13.95,32,61
335,5227251,1065405154,throw_in,6.212,40,5
335,5227251,1065405542,touch,6.533,12,67
335,5227251,1065405544,touch,8.876,36,34
335,5227251,1065405550,duel,2.6,92,18
335,5227251,1065405570,acceleration,26.42,61,96
335,5227251,1065405580,touch,9.14,37,29
335,5227251,1065405594,touch,14.27,56,78
335,5227251,1065405203,touch,11.74,47,44
335,5227251,1065405645,touch,24.69,32,25
335,5227251,1065405651,touch,-11.43,43,15
335,5227251,1065405657,duel,21.21,78,14
335,5227251,1065405233,touch,9.36,12,56
335,5227251,1065405671,duel,-19.01,44,40
335,5227251,1065405681,touch,13.06,42,27
335,5227251,1065405686,touch,2.84,61,31
335,5227251,1065405695,duel,11.31,87,89
335,5227251,1065405703,touch,11.78,70,49
335,5227251,1065405267,duel,3.805,62,97
335,5227251,1065405275,touch,11.01,95,85
335,5227251,1065405766,acceleration,30,66,77
335,5227251,1065405305,acceleration,10.3,76,95
335,5227251,1065405337,touch,7.208,30,88
335,5227251,1065405394,touch,10.45,55,28
335,5227251,1065405425,duel,-7.311,47,49
335,5227251,1065405958,acceleration,16.15,69,19
335,5227251,1065405433,touch,14.9,27,44
335,5227251,1065405444,duel,-8.837,3,73
335,5227251,1065405991,duel,2.043,62,33
335,5227251,1065405453,touch,16.81,41,28
335,5227251,1065405997,duel,6.395,63,77
335,5227251,1065406021,duel,11.47,88,69
335,5227251,1065406039,touch,8.362,53,47
335,5227251,1065405519,touch,8.822,47,78
335,5227251,1065406061,acceleration,30.85,65,80
335,5227251,1065406069,touch,20.57,89,13
335,5227251,1065406077,touch,-11.37,74,31
335,5227251,1065406123,touch,25.21,90,73
335,5227251,1065405611,duel,11.73,21,30
335,5227251,1065405614,touch,-1.292,32,11
335,5227251,1065406132,duel,-3.806,68,57
335,5227251,1065405626,acceleration,43.03,72,32
335,5227251,1065406459,duel,11.7,98,25
335,5227251,1065406158,acceleration,29,59,19
335,5227251,1065405694,touch,-10.82,10,76
335,5227251,1065405702,throw_in,11.23,43,97
335,5227251,1065406214,acceleration,16.5,40,26
335,5227251,1065406465,touch,6.318,73,27
