COMPETITION_WYID,MATCH_WYID,EVENT_WYID,PRIMARYTYPE,SHOTBODYPART,SHOTISGOAL,SHOTONTARGET,SHOTGOALZONE,SHOTXG,SHOTPOSTSHOTXG,SHOTGOALKEEPERACTION_WYID,SHOTGOALKEEPER_WYID
335,5345453,1438371472,shot,left_foot,false,false,bc,0.001922,,,
335,5345453,1438371484,shot,head_or_other,false,true,gc,0.04927,0.02884,1438371579,406041
335,5345453,1438371517,shot,left_foot,false,false,bc,0.01092,,,
335,5345453,1438371571,shot,head_or_other,true,true,gl,0.162,0.7201,1438371662,406041
335,5345453,1438371659,shot,right_foot,false,false,bc,0.0007138,,,
335,5345453,1438371803,shot,head_or_other,false,false,olb,0.008522,,,
335,5345453,1438372002,shot,left_foot,false,false,bc,0.01377,,,
335,5345453,1438372158,shot,left_foot,false,false,otr,0.01012,,,
335,5345453,1438372089,shot,left_foot,false,true,gc,0.1188,0.08589,1438372276,406041
335,5345453,1438372105,shot,head_or_other,false,true,gb,0.03516,0.02406,1438372279,406041
335,5345453,1438372307,shot,right_foot,false,false,olb,0.09171,,,
335,5345453,1438372557,shot,right_foot,false,false,or,0.05557,,,
335,5345453,1438372657,shot,right_foot,false,false,bc,0.07066,,,
335,5345453,1438372476,shot,right_foot,false,true,gb,0.3446,0.3358,1438372716,406041
335,5345453,1438372482,shot,left_foot,false,true,gb,0.02982,0.007206,1438372721,406041
335,5345453,1438372517,shot,left_foot,false,true,gr,0.1137,0.3352,1438372750,406041
335,5345453,1438372793,shot,left_foot,false,false,bc,0.1085,,,
335,5345453,1438372798,shot,right_foot,false,false,bc,0.04285,,,
335,5345453,1438372586,shot,left_foot,false,false,otl,0.03225,,,
335,5345453,1438372931,shot,head_or_other,false,false,otl,0.3234,,,
335,5345453,1438372780,shot,right_foot,false,false,otr,0.03738,,,
335,5345453,1438373130,shot,left_foot,false,false,ol,0.04407,,,
335,5345453,1438373367,shot,right_foot,false,true,gb,0.09401,0.2523,1438373160,476345
335,5345453,1438373409,shot,left_foot,true,true,gc,0.3579,0.2267,1438373226,476345
335,5465944,1720412873,shot,left_foot,false,false,olb,0.1367,,,
335,5465944,1720412005,shot,left_foot,false,false,obr,0.01572,,,
335,5465944,1720412091,shot,right_foot,false,true,gc,0.1572,0.1077,1720412975,56223
335,5465944,1720413512,shot,left_foot,false,false,ot,0.06579,,,
335,5465944,1720413086,shot,right_foot,false,true,gbr,0.4002,0.6808,1720412166,56038
335,5465944,1720413502,shot,head_or_other,false,false,ol,0.09851,,,
335,5465944,1720411521,shot,left_foot,false,false,obr,0.004295,,,
335,5465944,1720411562,shot,left_foot,false,false,bc,0.03408,,,
335,5465944,1720412702,shot,right_foot,false,false,ptr,0.1136,,,
335,5465944,1720412713,shot,head_or_other,false,false,otl,0.4043,,,
335,5465944,1720411653,shot,left_foot,false,true,gl,0.1603,0.327,1720412806,56038
335,5465944,1720411785,shot,right_foot,false,false,olb,0.4124,,,
335,5465944,1720412205,shot,left_foot,true,true,glb,0.3743,0.7873,1720413217,56038
335,5465944,1720413415,shot,right_foot,false,false,otr,0.05107,,,
335,5466032,2109621927,shot,right_foot,false,true,glb,0.04907,0.2855,2109621851,447762
335,5466032,2109622035,shot,left_foot,false,false,otr,0.05978,,,
335,5466032,2109622137,shot,head_or_other,false,false,otl,0.1435,,,
335,5466032,2109623472,shot,head_or_other,false,false,or,0.08958,,,
335,5466032,2109622084,shot,head_or_other,false,true,gc,0.1377,0.1458,2109622372,269698
335,5466032,2109622093,shot,head_or_other,false,true,gc,0.1451,0.128,2109622374,269698
335,5466032,2109622641,shot,right_foot,false,true,gbr,0.2586,0.4609,2109622275,447762
335,5466032,2109622644,shot,left_foot,false,false,otl,0.5152,,,
335,5466032,2109623031,shot,right_foot,false,false,otl,0.2007,,,
335,5466032,2109623061,shot,right_foot,false,true,gtr,0.02781,0.2168,2109622634,447762
335,5466032,2109623063,shot,right_foot,false,false,ot,0.008941,,,
335,5466032,2109623156,shot,left_foot,false,false,otl,0.1835,,,
335,5466032,2109622767,shot,left_foot,false,false,bc,0.07973,,,
335,5466032,2109622768,shot,right_foot,false,false,plb,0.3644,,,
335,5466032,2109622769,shot,right_foot,false,false,bc,0.6064,,,
335,5466032,2109622770,shot,head_or_other,false,false,otl,0.4522,,,
335,5466032,2109622805,shot,left_foot,false,true,gtl,0.1451,0.5354,2109623227,269698
335,5466032,2109622818,shot,right_foot,false,false,ol,0.03395,,,
335,5466032,2109622906,shot,head_or_other,true,true,gr,0.08347,0.4162,2109623342,269698
335,5345429,1389219879,shot,right_foot,true,true,gc,0.1803,0.2578,1389219940,51188
335,5345429,1389219974,shot,head_or_other,false,false,ot,0.2917,,,
335,5345429,1389219919,shot,left_foot,false,false,obr,0.09237,,,
335,5345429,1389220173,shot,left_foot,false,false,bc,0.01201,,,
335,5345429,1389220290,shot,right_foot,false,false,or,0.05957,,,
335,5345429,1389220183,shot,right_foot,false,false,bc,0.119,,,
335,5345429,1389220186,shot,right_foot,false,false,otl,0.1139,,,
335,5345429,1389220320,shot,head_or_other,false,true,gc,0.1412,0.1312,1389220373,51188
335,5345429,1389220412,shot,left_foot,false,true,gb,0.03379,0.02764,1389220462,51188
335,5345429,1389220437,shot,right_foot,false,false,bc,0.001695,,,
335,5345429,1389220448,shot,head_or_other,false,false,olb,0.1603,,,
335,5345429,1389220853,shot,right_foot,false,false,bc,0.02587,,,
335,5345429,1389220856,shot,head_or_other,false,true,gtl,0.1912,0.5602,1389220864,56223
335,5345429,1389220861,shot,left_foot,false,true,gb,0.151,0.1546,1389220870,56223
335,5345429,1389220869,shot,head_or_other,true,true,gr,0.1933,0.6628,1389220877,56223
335,5345429,1389221028,shot,left_foot,false,false,otl,0.02367,,,
335,5345429,1389220950,shot,right_foot,false,false,bc,0.07464,,,
335,5345429,1389220960,shot,head_or_other,false,false,obr,0.1066,,,
335,5345429,1389220998,shot,left_foot,false,false,olb,0.1249,,,
335,5345429,1389221011,shot,right_foot,false,false,olb,0.1503,,,
335,5345429,1389221056,shot,right_foot,false,false,bc,0.2099,,,
335,5345429,1389221095,shot,left_foot,false,true,gb,0.3765,0.3994,1389221155,51188
335,5345429,1389221100,shot,right_foot,false,true,glb,0.127,0.09118,1389221159,51188
335,5345429,1389221213,shot,right_foot,false,false,obr,0.02317,,,
335,5345429,1389221272,shot,left_foot,false,true,glb,0.01538,0.03648,1389221324,51188
335,5345429,1389221365,shot,head_or_other,false,false,or,0.03682,,,
335,5345429,1389221438,shot,left_foot,false,false,olb,0.006837,,,
335,5345429,1389221387,shot,left_foot,false,false,ol,0.07078,,,
335,5345429,1389221644,shot,head_or_other,true,true,gc,0.1964,0.2258,1389221673,51188
335,5345429,1389221715,shot,right_foot,false,false,olb,0.04215,,,
335,5345429,1389221805,shot,right_foot,false,true,gbr,0.08664,0.09794,1389221836,51188
335,5345429,1389221879,shot,right_foot,true,true,gc,0.03101,0.07376,1389221863,56223
335,5345459,1447099649,shot,left_foot,false,false,obr,0.02017,,,
335,5345459,1447099256,shot,head_or_other,false,false,bc,0.08923,,,
335,5345459,1447099259,shot,right_foot,false,false,otr,0.0952,,,
335,5345459,1447099311,shot,head_or_other,false,false,otr,0.04964,,,
335,5345459,1447099372,shot,left_foot,true,true,gb,0.2935,0.357,1447099799,476345
335,5345459,1447099972,shot,right_foot,false,false,obr,0.008861,,,
335,5345459,1447100087,shot,left_foot,false,true,gc,0.2301,0.1452,1447099496,56092
335,5345459,1447100088,shot,right_foot,false,false,bc,0.512,,,
335,5345459,1447100210,shot,right_foot,false,false,bc,0.001685,,,
335,5345459,1447099581,shot,right_foot,false,false,otr,0.0008142,,,
335,5345459,1447099638,shot,right_foot,false,false,ol,0.1121,,,
335,5345459,1447100373,shot,right_foot,false,true,gb,0.09928,0.04775,1447099920,56092
335,5345459,1447100439,shot,right_foot,false,false,bc,0.03482,,,
335,5345459,1447100634,shot,right_foot,false,false,bc,0.01088,,,
335,5345459,1447100635,shot,right_foot,false,false,olb,0.08318,,,
335,5345459,1447100666,shot,left_foot,false,false,bc,0.05004,,,
335,5345459,1447100189,shot,left_foot,false,true,gc,0.2037,0.1788,1447100686,476345
335,5345459,1447100696,shot,left_foot,true,true,gb,0.5316,0.6223,1447100201,56092
335,5345459,1447100506,shot,left_foot,false,true,gb,0.06837,0.04599,1447100790,476345
335,5345459,1447100976,shot,right_foot,false,false,obr,0.0625,,,
335,5345459,1447100674,shot,head_or_other,true,true,gc,0.05636,0.03439,1447100995,476345
335,5345459,1447101054,shot,right_foot,true,true,gb,0.3786,0.6641,1447100834,56092
335,5345459,1447101079,shot,left_foot,false,false,otl,0.03835,,,
335,5345459,1447101107,shot,head_or_other,false,true,gr,0.1394,0.5158,1447100888,56092
335,5345459,1447101147,shot,left_foot,false,false,olb,0.06092,,,
335,5328125,1284517909,shot,head_or_other,false,true,gr,0.3603,0.7396,1284516225,406041
335,5328125,1284516386,shot,right_foot,false,true,glb,0.08266,0.3469,1284518032,476345
335,5328125,1284516583,shot,right_foot,false,false,obr,0.05165,,,
335,5328125,1284518114,shot,right_foot,false,false,bc,0.06716,,,
335,5328125,1284516614,shot,right_foot,false,false,otr,0.4894,,,
335,5328125,1284518169,shot,right_foot,false,true,gbr,0.02101,0.04475,1284516645,406041
335,5328125,1284518178,shot,right_foot,false,false,bc,0.05421,,,
335,5328125,1284516716,shot,left_foot,false,true,gb,0.1931,0.3577,1284518224,476345
335,5328125,1284516748,shot,left_foot,true,true,gtl,0.1134,0.7356,1284518237,476345
335,5328125,1284518290,shot,head_or_other,false,false,ot,0.04251,,,
335,5328125,1284518331,shot,left_foot,false,false,ot,0.01206,,,
335,5328125,1284517012,shot,right_foot,false,false,otr,0.242,,,
335,5328125,1284518456,shot,right_foot,false,false,ot,0.27,,,
335,5328125,1284517105,shot,right_foot,false,false,bc,0.09682,,,
335,5328125,1284517136,shot,right_foot,false,false,obr,0.04874,,,
335,5328125,1284516140,shot,left_foot,false,true,gtl,0.1172,0.5361,1284517162,406041
335,5328125,1284517211,shot,right_foot,false,true,gbr,0.2519,0.383,1284516207,476345
335,5328125,1284516352,shot,right_foot,false,false,otr,0.1726,,,
335,5328125,1284517374,shot,left_foot,false,false,ot,0.1219,,,
335,5328125,1284517480,shot,head_or_other,false,false,otr,0.3054,,,
335,5328125,1284517580,shot,right_foot,false,false,bc,0.0077,,,
335,5328125,1284517727,shot,head_or_other,false,true,gtl,0.1021,0.3865,1284517119,476345
335,5328125,1284517428,shot,left_foot,false,false,bc,0.05217,,,
335,5328125,1284517478,shot,head_or_other,false,false,otl,0.2661,,,
335,5328125,1284517585,shot,left_foot,true,true,glb,0.1282,0.5301,1284517951,406041
335,5328125,1284517626,shot,head_or_other,false,false,olb,0.1384,,,
335,5227220,983103307,shot,left_foot,false,false,bc,0.03408,,,
335,5227220,983103185,shot,right_foot,false,true,gc,0.04713,0.02497,983103368,476345
335,5227220,983103223,shot,head_or_other,true,true,gbr,0.1717,0.6442,983103384,476345
335,5227220,983103271,shot,head_or_other,false,false,obr,0.197,,,
335,5227220,983103350,shot,left_foot,false,true,gc,0.2106,0.124,983103495,476345
335,5227220,983104842,shot,right_foot,false,true,gbr,0.05262,0.4085,983103432,406041
335,5227220,983103664,shot,head_or_other,false,true,gb,0.1351,0.1439,983103440,406041
335,5227220,983103667,shot,right_foot,true,true,glb,0.7219,0.9133,983103442,406041
335,5227220,983103781,shot,right_foot,false,false,bc,0.02324,,,
335,5227220,983103537,shot,right_foot,false,false,otr,0.009977,,,
335,5227220,983103572,shot,left_foot,false,false,bc,0.1266,,,
335,5227220,983103586,shot,head_or_other,true,true,gt,0.384,,,
335,5227220,983103650,shot,head_or_other,false,false,obr,0.07803,,,
335,5227220,983103858,shot,head_or_other,false,false,obr,0.2547,,,
335,5227220,983103709,shot,left_foot,false,true,gc,0.02839,0.006356,983103872,476345
335,5227220,983104021,shot,head_or_other,true,true,gr,0.1521,0.5122,983103951,406041
335,5227220,983103984,shot,right_foot,false,false,bc,0.05583,,,
335,5227220,983104176,shot,left_foot,false,false,ol,0.034,,,
335,5227220,983104398,shot,right_foot,true,true,gc,0.458,0.5163,983104426,476345
335,5227220,983104521,shot,left_foot,false,false,otl,0.0252,,,
335,5227220,983104531,shot,head_or_other,false,false,otr,0.459,,,
335,5227220,983104731,shot,right_foot,false,true,gc,0.2597,0.1145,983104585,476345
335,5227220,983104741,shot,left_foot,true,true,gr,0.2999,0.6994,983104586,476345
335,5227327,1230053773,shot,left_foot,false,false,otl,0.1085,,,
335,5227327,1230053679,shot,left_foot,false,false,bc,0.04571,,,
335,5227327,1230053681,shot,left_foot,false,false,ot,0.2265,,,
335,5227327,1230053725,shot,left_foot,false,false,otr,0.008034,,,
335,5227327,1230054147,shot,left_foot,false,false,otl,0.5832,,,
335,5227327,1230054161,shot,left_foot,false,false,bc,0.08681,,,
335,5227327,1230054231,shot,left_foot,false,false,bc,0.006892,,,
335,5227327,1230054243,shot,right_foot,false,false,bc,0.0107,,,
335,5227327,1230054253,shot,right_foot,false,false,bc,0.03151,,,
335,5227327,1230054228,shot,right_foot,false,false,bc,0.004722,,,
335,5227327,1230054676,shot,left_foot,false,false,bc,0.05543,,,
335,5227327,1230054677,shot,right_foot,false,true,gc,0.05542,0.01618,1230054748,53031
335,5227327,1230055403,shot,right_foot,false,true,gc,0.2612,0.4576,1230054805,476345
335,5227327,1230055023,shot,left_foot,false,false,bc,0.02374,,,
335,5227327,1230055054,shot,right_foot,true,true,gt,0.5783,0.8855,1230054936,476345
335,5227327,1230055083,shot,head_or_other,false,false,ol,0.1982,,,
335,5227327,1230055139,shot,right_foot,false,false,otr,0.1134,,,
335,5227327,1230055192,shot,left_foot,false,true,gbr,0.02865,0.08229,1230055088,476345
335,5227327,1230055227,shot,head_or_other,false,false,ot,0.3033,,,
335,5227327,1230055278,shot,left_foot,false,false,otl,0.02056,,,
335,5227327,1230055353,shot,right_foot,false,false,bc,0.1836,,,
335,5345390,1396793135,shot,head_or_other,true,true,gb,0.7265,0.8642,1396793250,476345
335,5345390,1396793311,shot,right_foot,false,false,olb,0.2066,,,
335,5345390,1396793297,shot,head_or_other,false,false,otr,0.1326,,,
335,5345390,1396793581,shot,head_or_other,false,true,gc,0.06214,0.02554,1396793435,224154
335,5345390,1396793867,shot,left_foot,false,false,otl,0.02029,,,
335,5345390,1396793731,shot,head_or_other,false,false,ol,0.01577,,,
335,5345390,1396794072,shot,head_or_other,false,false,obr,0.0901,,,
335,5345390,1396794353,shot,right_foot,false,true,gbr,0.08616,0.3595,1396794043,224154
335,5345390,1396794093,shot,left_foot,false,false,bc,0.1391,,,
335,5345390,1396794106,shot,right_foot,false,true,gr,0.06066,0.3643,1396794439,476345
335,5345390,1396795027,shot,left_foot,false,false,obr,0.04577,,,
335,5345390,1396794568,shot,right_foot,false,false,ot,0.01487,,,
335,5345390,1396794338,shot,right_foot,false,true,glb,0.2671,0.4961,1396794742,476345
335,5345390,1396794771,shot,left_foot,false,false,bc,0.02271,,,
335,5345390,1396794371,shot,left_foot,false,true,gc,0.1381,0.1027,1396794775,476345
335,5345390,1396794389,shot,right_foot,true,true,gb,0.4798,0.5885,1396794778,476345
335,5345390,1396794432,shot,right_foot,false,true,gc,0.2224,0.2885,1396794800,476345
335,5345390,1396794435,shot,right_foot,true,true,gt,0.6275,0.8103,1396794801,476345
335,5345390,1396794821,shot,left_foot,false,true,gl,0.08701,0.1637,1396794474,224154
335,5345501,1570148977,shot,left_foot,false,false,otr,0.02172,,,
335,5345501,1570149066,shot,right_foot,false,false,bc,0.07672,,,
335,5345501,1570148380,shot,left_foot,false,false,otl,0.0278,,,
335,5345501,1570148421,shot,left_foot,false,false,bc,0.08168,,,
335,5345501,1570148428,shot,head_or_other,false,false,ol,0.08942,,,
335,5345501,1570149277,shot,left_foot,false,true,glb,0.08289,0.1127,1570148431,56378
335,5345501,1570149347,shot,left_foot,false,true,glb,0.08863,0.1701,1570148469,56378
335,5345501,1570150337,shot,left_foot,false,true,gb,0.6804,0.8692,1570148470,56378
335,5345501,1570149352,shot,right_foot,true,true,glb,0.2723,0.6668,1570148472,56378
335,5345501,1570148613,shot,left_foot,false,false,bc,0.1838,,,
335,5345501,1570148620,shot,right_foot,false,false,bc,0.00263,,,
335,5345501,1570148624,shot,left_foot,false,true,glb,0.1244,0.222,1570149586,476345
335,5345501,1570148636,shot,right_foot,false,false,bc,0.002779,,,
335,5345501,1570149721,shot,right_foot,false,true,gr,0.08323,0.05974,1570148766,56378
335,5345501,1570149729,shot,head_or_other,false,false,bc,0.04008,,,
335,5345501,1570149735,shot,left_foot,false,false,ol,0.0234,,,
335,5345501,1570149758,shot,head_or_other,false,false,bc,0.08081,,,
335,5345501,1570148875,shot,left_foot,false,true,glb,0.1647,0.319,1570149775,476345
335,5345501,1570149793,shot,left_foot,false,true,gbr,0.08371,0.4936,1570148923,56378
335,5345501,1570149156,shot,left_foot,false,false,bc,0.0269,,,
335,5345501,1570149334,shot,right_foot,true,true,gl,0.4476,0.8986,1570149966,476345
335,5345501,1570150173,shot,right_foot,false,false,ot,0.05385,,,
335,5345501,1570150209,shot,head_or_other,true,true,gr,0.6564,0.934,1570149634,56378
335,5345501,1570149733,shot,head_or_other,false,false,or,0.1138,,,
335,5345501,1570150224,shot,right_foot,false,true,gb,0.08439,0.3051,1570149768,56378
335,5345501,1570150228,shot,right_foot,false,true,gb,0.0887,0.1359,1570149778,56378
335,5345501,1570150235,shot,right_foot,false,false,bc,0.07264,,,
335,5345501,1570150278,shot,right_foot,false,false,or,0.07265,,,
335,5345501,1570150061,shot,left_foot,false,false,otl,0.02226,,,
335,5345501,1570150093,shot,head_or_other,false,false,bc,0.1299,,,
335,5575650,2151452518,shot,right_foot,false,false,otr,0.02315,,,
335,5575650,2151453865,shot,right_foot,false,false,obr,0.07014,,,
335,5575650,2151453969,shot,right_foot,false,false,ptl,0.07096,,,
335,5575650,2151453117,shot,right_foot,false,false,bc,0.1208,,,
335,5575650,2151453149,shot,right_foot,false,false,otr,0.05235,,,
335,5575650,2151453306,shot,right_foot,false,false,ot,0.05002,,,
335,5575650,2151453325,shot,head_or_other,false,true,gbr,0.07088,0.4641,2151454447,56378
335,5575650,2151453578,shot,right_foot,false,false,otr,0.09562,,,
335,5575650,2151453625,shot,right_foot,true,true,gtr,0.07508,0.3425,2151452603,56378
335,5575650,2151452716,shot,right_foot,false,false,bc,0.01208,,,
335,5575650,2151452719,shot,left_foot,false,true,gb,0.4385,0.3267,2151453791,269698
335,5575650,2151452856,shot,left_foot,false,false,bc,0.004464,,,
335,5575650,2151454077,shot,left_foot,false,false,otl,0.08424,,,
335,5575650,2151453064,shot,right_foot,true,true,gtr,0.2032,0.8525,2151454174,269698
335,5575650,2151454308,shot,left_foot,false,true,glb,0.02912,0.2879,2151453277,56378
335,5575650,2151454433,shot,right_foot,false,false,bc,0.008755,,,
335,5575650,2151454446,shot,left_foot,false,true,gc,0.03931,0.1233,2151453389,56378
335,5227307,1210157388,shot,left_foot,false,false,bc,0.01134,,,
335,5227307,1210157642,shot,right_foot,false,false,obr,0.04524,,,
335,5227307,1210157784,shot,head_or_other,false,false,obr,0.1465,,,
335,5227307,1210157848,shot,right_foot,false,false,bc,0.05549,,,
335,5227307,1210157849,shot,right_foot,false,false,bc,0.04899,,,
335,5227307,1210157993,shot,head_or_other,true,true,gtl,0.4726,0.8908,1210156630,61414
335,5227307,1210156702,shot,left_foot,false,false,bc,0.02158,,,
335,5227307,1210158062,shot,right_foot,false,false,otr,0.01869,,,
335,5227307,1210156774,shot,left_foot,false,false,obr,0.003981,,,
335,5227307,1210156797,shot,head_or_other,false,false,olb,0.008648,,,
335,5227307,1210158196,shot,head_or_other,false,false,ot,0.09363,,,
335,5227307,1210158246,shot,left_foot,false,false,otl,0.06909,,,
335,5227307,1210157055,shot,left_foot,false,false,otl,0.005436,,,
335,5227307,1210156829,shot,head_or_other,false,true,gc,0.2298,0.7104,1210157137,61414
335,5227307,1210157165,shot,right_foot,false,false,or,0.09077,,,
335,5227307,1210158302,shot,head_or_other,false,false,or,0.2148,,,
335,5227307,1210158396,shot,left_foot,false,false,bc,0.003574,,,
335,5227307,1210158434,shot,right_foot,false,false,obr,0.06955,,,
335,5227307,1210158498,shot,right_foot,false,false,bc,0.2641,,,
335,5227307,1210158500,shot,left_foot,false,false,bc,0.1748,,,
335,5227307,1210157796,shot,head_or_other,false,true,gc,0.1164,0.2778,1210158591,476345
335,5227307,1210158611,shot,left_foot,false,false,ot,0.07425,,,
335,5328115,1258268308,shot,head_or_other,false,false,otr,0.145,,,
335,5328115,1258268517,shot,right_foot,false,true,gb,0.06896,0.02441,1258267273,476345
335,5328115,1258268604,shot,right_foot,false,false,obr,0.1455,,,
335,5328115,1258268634,shot,right_foot,false,false,bc,0.01985,,,
335,5328115,1258268649,shot,left_foot,false,true,gc,0.2052,0.1572,1258267440,476345
335,5328115,1258268654,shot,head_or_other,false,false,ptl,0.1755,,,
335,5328115,1258268714,shot,left_foot,false,false,bc,0.06386,,,
335,5328115,1258268732,shot,right_foot,false,false,obr,0.1518,,,
335,5328115,1258268791,shot,left_foot,false,false,bc,0.03898,,,
335,5328115,1258268795,shot,left_foot,false,true,gb,0.2011,0.09304,1258267594,476345
335,5328115,1258267732,shot,right_foot,false,false,bc,0.01106,,,
335,5328115,1258268995,shot,head_or_other,false,false,olb,0.187,,,
335,5328115,1258269006,shot,left_foot,false,false,otl,0.05602,,,
335,5328115,1258268091,shot,right_foot,false,false,olb,0.1748,,,
335,5328115,1258267296,shot,right_foot,true,true,gb,0.1726,0.3619,1258268116,476345
335,5328115,1258267355,shot,left_foot,false,false,bc,0.02144,,,
335,5328115,1258267449,shot,head_or_other,false,true,gl,0.08255,0.3578,1258268215,476345
335,5328115,1258268346,shot,right_foot,false,true,gb,0.1965,0.1947,1258267522,406041
335,5328115,1258268357,shot,right_foot,false,true,gl,0.06121,0.07006,1258267539,406041
335,5328115,1258268418,shot,right_foot,false,false,bc,0.1688,,,
335,5328115,1258267690,shot,right_foot,false,true,gb,0.593,0.6417,1258268471,476345
335,5328115,1258267744,shot,right_foot,false,true,gb,0.2952,0.2004,1258268549,476345
335,5328115,1258268636,shot,left_foot,false,false,bc,0.002968,,,
335,5328115,1258267830,shot,left_foot,false,false,ot,0.03717,,,
335,5328115,1258268054,shot,left_foot,true,true,gtr,0.05278,0.4069,1258268980,476345
335,5328115,1258268156,shot,right_foot,false,false,pt,0.03505,,,
335,5328115,1258268255,shot,right_foot,false,true,gc,0.05456,0.02661,1258269148,476345
335,5452162,1662375934,shot,right_foot,true,true,gbr,0.3058,0.4568,1662376003,224154
335,5452162,1662376335,shot,head_or_other,true,true,gbr,0.5228,0.8149,1662376619,224154
335,5452162,1662376783,shot,head_or_other,false,true,gr,0.1613,0.5484,1662376413,476345
335,5452162,1662376825,shot,right_foot,false,true,gbr,0.4039,0.5441,1662376428,476345
335,5452162,1662376996,shot,right_foot,false,false,bc,0.04784,,,
335,5452162,1662376620,shot,right_foot,false,false,olb,0.08606,,,
335,5452162,1662377038,shot,head_or_other,false,false,otr,0.151,,,
335,5452162,1662376725,shot,right_foot,false,false,olb,0.1574,,,
335,5452162,1662377189,shot,right_foot,false,true,gbr,0.08878,0.1222,1662377187,476345
335,5452162,1662376835,shot,right_foot,true,true,gtl,0.313,0.8273,1662377347,224154
335,5452162,1662377545,shot,left_foot,false,false,bc,0.05023,,,
335,5452162,1662377639,shot,left_foot,false,false,bc,0.03611,,,
335,5452162,1662377208,shot,head_or_other,false,false,otr,0.1735,,,
335,5452162,1662377810,shot,right_foot,false,false,pr,0.06254,,,
335,5452162,1662377821,shot,left_foot,true,true,gb,0.2887,0.262,1662377323,476345
335,5452162,1662377434,shot,left_foot,true,true,gbr,0.1248,0.2154,1662377872,224154
335,5452162,1662377875,shot,left_foot,false,false,otl,0.2206,,,
335,5452162,1662378063,shot,right_foot,false,true,gl,0.06232,0.2354,1662378064,476345
335,5452162,1662377501,shot,left_foot,false,true,gb,0.05436,0.03756,1662377904,224154
335,5452162,1662377591,shot,right_foot,false,false,otl,0.001822,,,
335,5452162,1662377971,shot,head_or_other,false,false,pt,0.09886,,,
335,5452162,1662378048,shot,left_foot,false,false,pl,0.06808,,,
335,5452162,1662377737,shot,left_foot,true,true,gbr,0.4999,0.8717,1662378060,224154
335,5465933,1706068014,shot,right_foot,false,false,or,0.1127,,,
335,5465933,1706068086,shot,head_or_other,false,false,otr,0.147,,,
335,5465933,1706068178,shot,left_foot,false,false,otr,0.006755,,,
335,5465933,1706068352,shot,left_foot,false,false,otl,0.2755,,,
335,5465933,1706068493,shot,left_foot,false,false,otl,0.01583,,,
335,5465933,1706068566,shot,right_foot,false,false,obr,0.0534,,,
335,5465933,1706068729,shot,left_foot,false,false,bc,0.07637,,,
335,5465933,1706068696,shot,right_foot,true,true,gb,0.3782,0.509,1706068792,224154
335,5465933,1706069213,shot,right_foot,true,true,gb,0.4446,0.6489,1706069078,56223
335,5465933,1706069432,shot,left_foot,false,false,bc,0.02233,,,
335,5465933,1706069724,shot,left_foot,false,false,otl,0.0463,,,
335,5465933,1706069830,shot,right_foot,false,false,obr,0.0676,,,
335,5465933,1706069946,shot,head_or_other,true,true,gc,0.2264,0.4128,1706069545,56223
335,5465933,1706069969,shot,left_foot,false,false,ot,0.06377,,,
335,5465933,1706069986,shot,right_foot,false,false,otr,0.08853,,,
335,5465933,1706069688,shot,left_foot,false,false,obr,0.02745,,,
335,5465933,1706070058,shot,left_foot,false,false,otl,0.2203,,,
335,5465933,1706069807,shot,left_foot,false,true,gb,0.1551,0.07838,1706070065,224154
335,5466044,2126977595,shot,right_foot,false,false,otr,0.03778,,,
335,5466044,2126977662,shot,right_foot,false,false,or,0.04734,,,
335,5466044,2126977775,shot,head_or_other,false,false,olb,0.08055,,,
335,5466044,2126978247,shot,right_foot,false,false,bc,0.01675,,,
335,5466044,2126978234,shot,right_foot,false,false,bc,0.01209,,,
335,5466044,2126978240,shot,right_foot,false,true,glb,0.02283,0.07005,2126978395,56378
335,5466044,2126978250,shot,head_or_other,true,true,gr,0.07416,0.697,2126978401,56378
335,5466044,2126978373,shot,right_foot,true,true,gl,0.0339,0.1373,2126978592,56378
335,5466044,2126978746,shot,right_foot,false,false,obr,0.01326,,,
335,5466044,2126978656,shot,right_foot,false,true,gc,0.06492,0.07278,2126978843,56378
335,5466044,2126978696,shot,right_foot,false,true,gb,0.1267,0.2609,2126978861,56378
335,5466044,2126978894,shot,left_foot,true,true,glb,0.1327,0.4414,2126978713,269698
335,5466044,2126978841,shot,left_foot,true,true,gl,0.05014,0.311,2126979006,56378
335,5466044,2126979085,shot,right_foot,true,true,gbr,0.2834,0.7513,2126979321,56378
335,5466044,2126979266,shot,right_foot,false,false,obr,0.08449,,,
335,5466044,2126979616,shot,right_foot,false,true,gr,0.08898,0.1089,2126979489,269698
335,5466044,2126979618,shot,right_foot,false,false,bc,0.1137,,,
335,5466044,2126979643,shot,left_foot,false,false,bc,0.06816,,,
335,5575663,2195330679,shot,head_or_other,false,false,bc,0.1589,,,
335,5575663,2195330746,shot,right_foot,false,false,bc,0.05892,,,
335,5575663,2195330802,shot,head_or_other,false,true,gb,0.1595,0.1121,2195330762,406041
335,5575663,2195330854,shot,left_foot,false,false,otl,0.3186,,,
335,5575663,2195330988,shot,right_foot,false,false,bc,0.2249,,,
335,5575663,2195332490,shot,head_or_other,false,false,bc,0.135,,,
335,5575663,2195331367,shot,head_or_other,true,true,gtl,0.1294,0.616,2195331149,406041
335,5575663,2195331425,shot,right_foot,false,true,gb,0.04339,0.0574,2195331203,406041
