COMPETITION_WYID,MATCH_WYID,TEAM_WYID,MATCHPERIOD,FORMATION,FORMATION_WYID,STARTSEC,ENDSEC,PLAYER_WYID,PLAYERPOSITION
335,5345411,7453,2H,4-3-1-2,4254361,1,1014,412012,lcb
335,5345411,7453,2H,4-3-1-2,4254361,1,1014,513075,lb
335,5345411,7453,2H,4-3-1-2,4254361,1,1014,207480,rcb
335,5345411,7453,2H,4-3-1-2,4254361,1,1014,356393,lcmf3
335,5345411,7453,2H,4-3-1-2,4254361,1,1014,69374,dmf
335,5345411,7453,2H,4-3-1-2,4254681,1014,2273,207480,rcb
335,5345411,7453,2H,4-3-1-2,4254681,1014,2273,449089,amf
335,5345411,7453,2H,4-3-1-2,4254681,1014,2273,356393,lcmf3
335,5345411,7453,2H,4-3-1-2,4254681,1014,2273,69374,dmf
335,5345411,7453,2H,4-3-1-2,4254681,1014,2273,521253,ss
335,5345411,7453,2H,4-3-1-2,4254681,1014,2273,514807,cf
335,5345411,7453,2H,4-3-1-2,4254681,1014,2273,334043,rcmf3
335,5345411,7453,2H,4-3-1-2,4254681,1014,2273,26652,rb
335,5345411,7453,2H,4-3-1-2,4254681,1014,2273,56223,gk
335,5345411,7453,2H,4-3-1-2,4254681,1014,2273,412012,lcb
335,5345411,7453,2H,4-3-1-2,4254681,1014,2273,513075,lb
335,5345411,7453,2H,4-3-1-2,4255020,2273,2781,26652,rb
335,5345411,7453,2H,4-3-1-2,4255020,2273,2781,56223,gk
335,5345411,7453,2H,4-3-1-2,4255020,2273,2781,412012,lcb
335,5345411,7453,2H,4-3-1-2,4255020,2273,2781,495421,rcmf3
335,5345411,7453,2H,4-3-1-2,4255020,2273,2781,513075,lb
335,5345411,7453,2H,4-3-1-2,4255020,2273,2781,207480,rcb
335,5345411,7453,2H,4-3-1-2,4255020,2273,2781,449089,amf
335,5345411,7453,2H,4-3-1-2,4255020,2273,2781,356393,lcmf3
335,5345411,7453,2H,4-3-1-2,4255020,2273,2781,69374,dmf
335,5345411,7453,2H,4-3-1-2,4255020,2273,2781,521253,ss
335,5345411,7453,2H,4-3-1-2,4255020,2273,2781,514807,cf
335,5345411,7453,2H,4-3-1-2,4255225,2781,3181,513075,lb
335,5345411,7453,2H,4-3-1-2,4255225,2781,3181,519629,lcmf3
335,5345411,7453,2H,4-3-1-2,4255225,2781,3181,207480,rcb
335,5345411,7453,2H,4-3-1-2,4255225,2781,3181,69374,dmf
335,5345411,7453,2H,4-3-1-2,4255225,2781,3181,521253,ss
335,5345411,7453,2H,4-3-1-2,4255225,2781,3181,514807,cf
335,5345411,7453,2H,4-3-1-2,4255225,2781,3181,449089,amf
335,5345411,7453,2H,4-3-1-2,4255225,2781,3181,495421,rcmf3
335,5345411,7453,2H,4-3-1-2,4255225,2781,3181,26652,rb
335,5345411,7453,2H,4-3-1-2,4255225,2781,3181,56223,gk
335,5345411,7453,2H,4-3-1-2,4255225,2781,3181,412012,lcb
335,5345411,7454,1H,4-5-1,4253549,0,4088,408933,rb
335,5345411,7454,1H,4-5-1,4253549,0,4088,544926,lcb
335,5345411,7454,1H,4-5-1,4253549,0,4088,562503,rw
335,5345411,7454,1H,4-5-1,4253549,0,4088,56386,lcmf3
335,5345411,7454,1H,4-5-1,4253549,0,4088,345745,dmf
335,5345411,7454,1H,4-5-1,4253549,0,4088,399558,lb
335,5345411,7454,1H,4-5-1,4253549,0,4088,208089,rcmf3
335,5345411,7454,1H,4-5-1,4253549,0,4088,416018,lw
335,5345411,7454,1H,4-5-1,4253549,0,4088,258718,gk
335,5345411,7454,1H,4-5-1,4253549,0,4088,545144,rcb
335,5345411,7454,1H,4-5-1,4253549,0,4088,523395,cf
335,5345411,7454,2H,4-5-1,4254534,1202,1841,208089,rcmf3
335,5345411,7454,2H,4-5-1,4254534,1202,1841,416018,lw
335,5345411,7454,2H,4-5-1,4254534,1202,1841,258718,gk
335,5345411,7454,2H,4-5-1,4254534,1202,1841,545144,rcb
335,5345411,7454,2H,4-5-1,4254534,1202,1841,523395,cf
335,5345411,7454,2H,4-5-1,4254534,1202,1841,408933,rb
335,5345411,7454,2H,4-5-1,4254534,1202,1841,544926,lcb
335,5345411,7454,2H,4-5-1,4254534,1202,1841,562503,rw
335,5345411,7454,2H,4-5-1,4254534,1202,1841,345745,dmf
335,5345411,7454,2H,4-5-1,4254534,1202,1841,619642,lcmf3
335,5345411,7454,2H,4-5-1,4254534,1202,1841,56383,lb
335,5345411,7454,2H,4-5-1,4254752,1841,2724,345745,dmf
335,5345411,7454,2H,4-5-1,4254752,1841,2724,300647,cf
335,5345411,7454,2H,4-5-1,4254752,1841,2724,619642,lcmf3
335,5345411,7454,2H,4-5-1,4254752,1841,2724,56383,lb
335,5345411,7454,2H,4-5-1,4254752,1841,2724,208089,rcmf3
335,5345411,7454,2H,4-5-1,4254752,1841,2724,416018,lw
335,5345411,7454,2H,4-5-1,4254752,1841,2724,258718,gk
335,5345411,7454,2H,4-5-1,4254752,1841,2724,545144,rcb
335,5345411,7454,2H,4-5-1,4254752,1841,2724,408933,rb
335,5345411,7454,2H,4-5-1,4254752,1841,2724,544926,lcb
335,5345411,7454,2H,4-5-1,4254752,1841,2724,562503,rw
335,5345411,7454,2H,5-4-1,4254967,2724,3181,408933,rb5
335,5345411,7454,2H,5-4-1,4254967,2724,3181,207931,lcb3
335,5345411,7454,2H,5-4-1,4254967,2724,3181,544926,cb
335,5345411,7454,2H,5-4-1,4254967,2724,3181,562503,rw
335,5345411,7454,2H,5-4-1,4254967,2724,3181,345745,lcmf
335,5345411,7454,2H,5-4-1,4254967,2724,3181,300647,cf
335,5345411,7454,2H,5-4-1,4254967,2724,3181,619642,lw
335,5345411,7454,2H,5-4-1,4254967,2724,3181,56383,lb5
335,5345411,7454,2H,5-4-1,4254967,2724,3181,208089,rcmf
335,5345411,7454,2H,5-4-1,4254967,2724,3181,258718,gk
335,5345411,7454,2H,5-4-1,4254967,2724,3181,545144,rcb3
335,5345510,7453,1H,4-2-3-1,4841125,0,3845,54485,cf
335,5345510,7453,1H,4-2-3-1,4841125,0,3845,496678,amf
335,5345510,7453,1H,4-2-3-1,4841125,0,3845,334043,rdmf
335,5345510,7453,1H,4-2-3-1,4841125,0,3845,449763,lcb
335,5345510,7453,1H,4-2-3-1,4841125,0,3845,356393,ldmf
335,5345510,7453,1H,4-2-3-1,4841125,0,3845,514807,ramf
335,5345510,7453,1H,4-2-3-1,4841125,0,3845,26652,rb
335,5345510,7453,1H,4-2-3-1,4841125,0,3845,363625,lb
335,5345510,7453,1H,4-2-3-1,4841125,0,3845,476345,gk
335,5345510,7453,1H,4-2-3-1,4841125,0,3845,562633,lamf
335,5345510,7453,1H,4-2-3-1,4841125,0,3845,519629,rcb
335,5345510,7453,2H,4-2-3-1,4841580,1017,1935,363625,lb
335,5345510,7453,2H,4-2-3-1,4841580,1017,1935,476345,gk
335,5345510,7453,2H,4-2-3-1,4841580,1017,1935,562633,lamf
335,5345510,7453,2H,4-2-3-1,4841580,1017,1935,519629,rcb
335,5345510,7453,2H,4-2-3-1,4841580,1017,1935,449089,amf
335,5345510,7453,2H,4-2-3-1,4841580,1017,1935,54485,cf
335,5345510,7453,2H,4-2-3-1,4841580,1017,1935,334043,rdmf
335,5345510,7453,2H,4-2-3-1,4841580,1017,1935,449763,lcb
335,5345510,7453,2H,4-2-3-1,4841580,1017,1935,69374,ldmf
335,5345510,7453,2H,4-2-3-1,4841580,1017,1935,514807,ramf
335,5345510,7453,2H,4-2-3-1,4841580,1017,1935,26652,rb
335,5345510,7453,2H,4-2-3-1,4841633,1935,2834,69374,ldmf
335,5345510,7453,2H,4-2-3-1,4841633,1935,2834,514807,lamf
335,5345510,7453,2H,4-2-3-1,4841633,1935,2834,363625,lb
335,5345510,7453,2H,4-2-3-1,4841633,1935,2834,476345,gk
335,5345510,7453,2H,4-2-3-1,4841633,1935,2834,562633,ramf
335,5345510,7453,2H,4-2-3-1,4841633,1935,2834,519629,rcb
335,5345510,7453,2H,4-2-3-1,4841633,1935,2834,449089,amf
335,5345510,7453,2H,4-2-3-1,4841633,1935,2834,54485,cf
335,5345510,7453,2H,4-2-3-1,4841633,1935,2834,334043,rdmf
335,5345510,7453,2H,4-2-3-1,4841633,1935,2834,449763,lcb
335,5345510,7453,2H,4-2-3-1,4841633,1935,2834,628964,rb
335,5345510,7453,2H,4-4-2,4841664,2834,3137,562633,lcmf
335,5345510,7453,2H,4-4-2,4841664,2834,3137,519629,rcb
335,5345510,7453,2H,4-4-2,4841664,2834,3137,449089,rcmf
335,5345510,7453,2H,4-4-2,4841664,2834,3137,54485,cf
335,5345510,7453,2H,4-4-2,4841664,2834,3137,382384,ss
335,5345510,7453,2H,4-4-2,4841664,2834,3137,628964,rb
335,5345510,7453,2H,4-4-2,4841664,2834,3137,510447,rw
335,5345510,7453,2H,4-4-2,4841664,2834,3137,69374,lcb
335,5345510,7453,2H,4-4-2,4841664,2834,3137,514807,lw
335,5345510,7453,2H,4-4-2,4841664,2834,3137,363625,lb
335,5345510,7453,2H,4-4-2,4841664,2834,3137,476345,gk
335,5345510,7458,1H,4-3-3,4841007,0,5080,817448,rwf
335,5345510,7458,1H,4-3-3,4841007,0,5080,544941,rb
335,5345510,7458,1H,4-3-3,4841007,0,5080,636225,lcmf3
335,5345510,7458,1H,4-3-3,4841007,0,5080,55955,rcb
335,5345510,7458,1H,4-3-3,4841007,0,5080,495728,lb
335,5345510,7458,1H,4-3-3,4841007,0,5080,605991,lwf
335,5345510,7458,1H,4-3-3,4841007,0,5080,544936,rcmf3
335,5345510,7458,1H,4-3-3,4841007,0,5080,224154,gk
335,5345510,7458,1H,4-3-3,4841007,0,5080,620366,lcb
335,5345510,7458,1H,4-3-3,4841007,0,5080,544934,dmf
335,5345510,7458,1H,4-3-3,4841007,0,5080,135112,cf
335,5345510,7458,2H,4-3-3,4841351,2252,2574,620366,lcb
335,5345510,7458,2H,4-3-3,4841351,2252,2574,544934,dmf
335,5345510,7458,2H,4-3-3,4841351,2252,2574,135112,cf
335,5345510,7458,2H,4-3-3,4841351,2252,2574,543966,lwf
335,5345510,7458,2H,4-3-3,4841351,2252,2574,817448,rwf
335,5345510,7458,2H,4-3-3,4841351,2252,2574,544941,rb
335,5345510,7458,2H,4-3-3,4841351,2252,2574,636225,lcmf3
335,5345510,7458,2H,4-3-3,4841351,2252,2574,55955,rcb
335,5345510,7458,2H,4-3-3,4841351,2252,2574,495728,lb
335,5345510,7458,2H,4-3-3,4841351,2252,2574,544936,rcmf3
335,5345510,7458,2H,4-3-3,4841351,2252,2574,224154,gk
335,5345510,7458,2H,4-3-3,4841376,2574,2821,524508,lwf
335,5345510,7458,2H,4-3-3,4841376,2574,2821,544941,rb
335,5345510,7458,2H,4-3-3,4841376,2574,2821,636225,rcmf3
335,5345510,7458,2H,4-3-3,4841376,2574,2821,55955,rcb
335,5345510,7458,2H,4-3-3,4841376,2574,2821,495728,lb
335,5345510,7458,2H,4-3-3,4841376,2574,2821,224154,gk
335,5345510,7458,2H,4-3-3,4841376,2574,2821,620366,lcb
335,5345510,7458,2H,4-3-3,4841376,2574,2821,544934,dmf
335,5345510,7458,2H,4-3-3,4841376,2574,2821,135112,lcmf3
335,5345510,7458,2H,4-3-3,4841376,2574,2821,543966,cf
335,5345510,7458,2H,4-3-3,4841376,2574,2821,817448,rwf
335,5345510,7458,2H,5-4-1,4841383,2821,3137,620366,lcb3
335,5345510,7458,2H,5-4-1,4841383,2821,3137,544934,rcmf
335,5345510,7458,2H,5-4-1,4841383,2821,3137,135112,rw
335,5345510,7458,2H,5-4-1,4841383,2821,3137,543966,cf
335,5345510,7458,2H,5-4-1,4841383,2821,3137,524508,lw
335,5345510,7458,2H,5-4-1,4841383,2821,3137,544941,rb5
335,5345510,7458,2H,5-4-1,4841383,2821,3137,636225,lcmf
335,5345510,7458,2H,5-4-1,4841383,2821,3137,55955,cb
335,5345510,7458,2H,5-4-1,4841383,2821,3137,495728,lb5
335,5345510,7458,2H,5-4-1,4841383,2821,3137,525650,rcb3
335,5345510,7458,2H,5-4-1,4841383,2821,3137,224154,gk
335,5328120,7453,1H,4-3-1-2,4021508,0,489,513075,lcmf3
335,5328120,7453,1H,4-3-1-2,4021508,0,489,169212,amf
335,5328120,7453,1H,4-3-1-2,4021508,0,489,363625,lb
335,5328120,7453,1H,4-3-1-2,4021508,0,489,244135,lcb
335,5328120,7453,1H,4-3-1-2,4021508,0,489,510447,ss
335,5328120,7453,1H,4-3-1-2,4021508,0,489,399566,rb
335,5328120,7453,1H,4-3-1-2,4021508,0,489,514807,cf
335,5328120,7453,1H,4-3-1-2,4021508,0,489,449089,rcmf3
335,5328120,7453,1H,4-3-1-2,4021508,0,489,356393,dmf
335,5328120,7453,1H,4-3-1-2,4021508,0,489,476345,gk
335,5328120,7453,1H,4-3-1-2,4021508,0,489,207480,rcb
335,5328120,7453,1H,4-4-1,4021647,489,805,514807,cf
335,5328120,7453,1H,4-4-1,4021647,489,805,449089,lcmf
335,5328120,7453,1H,4-4-1,4021647,489,805,356393,rcb
335,5328120,7453,1H,4-4-1,4021647,489,805,476345,gk
335,5328120,7453,1H,4-4-1,4021647,489,805,207480,lcb
335,5328120,7453,1H,4-4-1,4021647,489,805,513075,rcmf
335,5328120,7453,1H,4-4-1,4021647,489,805,169212,rw
335,5328120,7453,1H,4-4-1,4021647,489,805,363625,lb
335,5328120,7453,1H,4-4-1,4021647,489,805,510447,lw
335,5328120,7453,1H,4-4-1,4021647,489,805,399566,rb
335,5328120,7453,1H,4-4-1,4021704,805,2986,169212,lw
335,5328120,7453,1H,4-4-1,4021704,805,2986,363625,lb
335,5328120,7453,1H,4-4-1,4021704,805,2986,676912,rcb
335,5328120,7453,1H,4-4-1,4021704,805,2986,399566,rb
335,5328120,7453,1H,4-4-1,4021704,805,2986,514807,cf
335,5328120,7453,1H,4-4-1,4021704,805,2986,449089,lcmf
335,5328120,7453,1H,4-4-1,4021704,805,2986,356393,rcmf
335,5328120,7453,1H,4-4-1,4021704,805,2986,476345,gk
335,5328120,7453,1H,4-4-1,4021704,805,2986,207480,lcb
335,5328120,7453,1H,4-4-1,4021704,805,2986,513075,rw
335,5328120,7453,2H,4-4-1,4021973,0,1764,207480,lcb
335,5328120,7453,2H,4-4-1,4021973,0,1764,169212,lw
335,5328120,7453,2H,4-4-1,4021973,0,1764,363625,lb
335,5328120,7453,2H,4-4-1,4021973,0,1764,676912,rcb
335,5328120,7453,2H,4-4-1,4021973,0,1764,399566,rb
335,5328120,7453,2H,4-4-1,4021973,0,1764,514807,cf
335,5328120,7453,2H,4-4-1,4021973,0,1764,449089,rw
335,5328120,7453,2H,4-4-1,4021973,0,1764,69374,lcmf
335,5328120,7453,2H,4-4-1,4021973,0,1764,356393,rcmf
335,5328120,7453,2H,4-4-1,4021973,0,1764,476345,gk
335,5328120,7453,2H,4-4-1,4022248,1764,1950,514807,cf
335,5328120,7453,2H,4-4-1,4022248,1764,1950,449089,rw
335,5328120,7453,2H,4-4-1,4022248,1764,1950,69374,lcmf
335,5328120,7453,2H,4-4-1,4022248,1764,1950,356393,rcmf
335,5328120,7453,2H,4-4-1,4022248,1764,1950,476345,gk
335,5328120,7453,2H,4-4-1,4022248,1764,1950,207480,lcb
335,5328120,7453,2H,4-4-1,4022248,1764,1950,519629,rcb
335,5328120,7453,2H,4-4-1,4022248,1764,1950,363625,lb
335,5328120,7453,2H,4-4-1,4022248,1764,1950,334043,lw
335,5328120,7453,2H,4-4-1,4022248,1764,1950,676912,rb
335,5328120,7453,2H,4-4-1,4022295,1950,3066,519629,rcb
335,5328120,7453,2H,4-4-1,4022295,1950,3066,363625,lb
335,5328120,7453,2H,4-4-1,4022295,1950,3066,334043,lw
335,5328120,7453,2H,4-4-1,4022295,1950,3066,676912,rb
335,5328120,7453,2H,4-4-1,4022295,1950,3066,382384,cf
335,5328120,7453,2H,4-4-1,4022295,1950,3066,449089,rw
335,5328120,7453,2H,4-4-1,4022295,1950,3066,69374,lcmf
335,5328120,7453,2H,4-4-1,4022295,1950,3066,356393,rcmf
335,5328120,7453,2H,4-4-1,4022295,1950,3066,476345,gk
335,5328120,7453,2H,4-4-1,4022295,1950,3066,207480,lcb
335,5328120,7455,1H,3-4-3,4021633,0,1944,505811,rwf
335,5328120,7455,1H,3-4-3,4021633,0,1944,475110,lwf
335,5328120,7455,1H,3-4-3,4021633,0,1944,56177,gk
335,5328120,7455,1H,3-4-3,4021633,0,1944,56124,cb
335,5328120,7455,1H,3-4-3,4021633,0,1944,363988,lcmf
335,5328120,7455,1H,3-4-3,4021633,0,1944,252418,rwb
335,5328120,7455,1H,3-4-3,4021633,0,1944,296672,lwb
335,5328120,7455,1H,3-4-3,4021633,0,1944,347371,cf
335,5328120,7455,1H,3-4-3,4021633,0,1944,621859,rcmf
335,5328120,7455,1H,3-4-3,4021633,0,1944,381945,lcb3
335,5328120,7455,1H,3-4-3,4021633,0,1944,56394,rcb3
335,5328120,7455,1H,3-4-3,4021673,1944,3712,363988,lcmf
335,5328120,7455,1H,3-4-3,4021673,1944,3712,252418,rwb
335,5328120,7455,1H,3-4-3,4021673,1944,3712,296672,lwb
335,5328120,7455,1H,3-4-3,4021673,1944,3712,347371,cf
335,5328120,7455,1H,3-4-3,4021673,1944,3712,621859,rcmf
335,5328120,7455,1H,3-4-3,4021673,1944,3712,381945,lcb3
335,5328120,7455,1H,3-4-3,4021673,1944,3712,56394,rcb3
335,5328120,7455,1H,3-4-3,4021673,1944,3712,505811,lwf
335,5328120,7455,1H,3-4-3,4021673,1944,3712,475110,rwf
335,5328120,7455,1H,3-4-3,4021673,1944,3712,56177,gk
335,5328120,7455,1H,3-4-3,4021673,1944,3712,56124,cb
335,5328120,7455,2H,3-4-3,4021928,1062,1886,381945,lcb3
335,5328120,7455,2H,3-4-3,4021928,1062,1886,56394,rcb3
335,5328120,7455,2H,3-4-3,4021928,1062,1886,512607,lwf
335,5328120,7455,2H,3-4-3,4021928,1062,1886,446138,lcmf
335,5328120,7455,2H,3-4-3,4021928,1062,1886,475110,rwf
335,5328120,7455,2H,3-4-3,4021928,1062,1886,56177,gk
335,5328120,7455,2H,3-4-3,4021928,1062,1886,56124,cb
335,5328120,7455,2H,3-4-3,4021928,1062,1886,252418,rwb
335,5328120,7455,2H,3-4-3,4021928,1062,1886,347371,cf
335,5328120,7455,2H,3-4-3,4021928,1062,1886,475116,lwb
335,5328120,7455,2H,3-4-3,4021928,1062,1886,621859,rcmf
335,5328120,7455,2H,3-4-3,4022080,1886,3066,40531,cf
335,5328120,7455,2H,3-4-3,4022080,1886,3066,56177,gk
335,5328120,7455,2H,3-4-3,4022080,1886,3066,56124,lcb3
335,5328120,7455,2H,3-4-3,4022080,1886,3066,252418,rwb
335,5328120,7455,2H,3-4-3,4022080,1886,3066,347371,rwf
335,5328120,7455,2H,3-4-3,4022080,1886,3066,475116,lwb
335,5328120,7455,2H,3-4-3,4022080,1886,3066,621859,rcmf
335,5328120,7455,2H,3-4-3,4022080,1886,3066,56048,cb
335,5328120,7455,2H,3-4-3,4022080,1886,3066,56394,rcb3
335,5328120,7455,2H,3-4-3,4022080,1886,3066,512607,lwf
335,5328120,7455,2H,3-4-3,4022080,1886,3066,446138,lcmf
335,5328120,7455,2H,3-4-3,4021788,726,1062,505811,lwf
335,5328120,7455,2H,3-4-3,4021788,726,1062,446138,lcmf
335,5328120,7455,2H,3-4-3,4021788,726,1062,475110,rwf
335,5328120,7455,2H,3-4-3,4021788,726,1062,56177,gk
335,5328120,7455,2H,3-4-3,4021788,726,1062,56124,cb
335,5328120,7455,2H,3-4-3,4021788,726,1062,252418,rwb
335,5328120,7455,2H,3-4-3,4021788,726,1062,296672,lwb
335,5328120,7455,2H,3-4-3,4021788,726,1062,347371,cf
335,5328120,7455,2H,3-4-3,4021788,726,1062,621859,rcmf
335,5328120,7455,2H,3-4-3,4021788,726,1062,381945,lcb3
335,5328120,7455,2H,3-4-3,4021788,726,1062,56394,rcb3
335,5227224,7453,1H,3-4-1-2,3318107,0,4024,544937,lcmf
335,5227224,7453,1H,3-4-1-2,3318107,0,4024,449089,rcmf
335,5227224,7453,1H,3-4-1-2,3318107,0,4024,399566,rwb
335,5227224,7453,1H,3-4-1-2,3318107,0,4024,56079,lwb
335,5227224,7453,1H,3-4-1-2,3318107,0,4024,169212,amf
335,5227224,7453,1H,3-4-1-2,3318107,0,4024,476345,gk
335,5227224,7453,1H,3-4-1-2,3318107,0,4024,257943,cf
335,5227224,7453,1H,3-4-1-2,3318107,0,4024,412012,lcb3
335,5227224,7453,1H,3-4-1-2,3318107,0,4024,203245,ss
335,5227224,7453,1H,3-4-1-2,3318107,0,4024,244135,cb
335,5227224,7453,1H,3-4-1-2,3318107,0,4024,476350,rcb3
335,5227224,7453,2H,3-5-2,3318286,1133,1972,257943,ss
335,5227224,7453,2H,3-5-2,3318286,1133,1972,412012,lcb3
335,5227224,7453,2H,3-5-2,3318286,1133,1972,281253,rcmf3
335,5227224,7453,2H,3-5-2,3318286,1133,1972,244135,cb
335,5227224,7453,2H,3-5-2,3318286,1133,1972,476350,rcb3
335,5227224,7453,2H,3-5-2,3318286,1133,1972,544937,dmf
335,5227224,7453,2H,3-5-2,3318286,1133,1972,449089,lcmf3
335,5227224,7453,2H,3-5-2,3318286,1133,1972,399566,rwb
335,5227224,7453,2H,3-5-2,3318286,1133,1972,56079,lwb
335,5227224,7453,2H,3-5-2,3318286,1133,1972,169212,cf
335,5227224,7453,2H,3-5-2,3318286,1133,1972,476345,gk
335,5227224,7453,2H,3-5-2,3318331,1972,2635,56079,lwb
335,5227224,7453,2H,3-5-2,3318331,1972,2635,169212,cf
335,5227224,7453,2H,3-5-2,3318331,1972,2635,476345,gk
335,5227224,7453,2H,3-5-2,3318331,1972,2635,514807,ss
335,5227224,7453,2H,3-5-2,3318331,1972,2635,257943,rwb
335,5227224,7453,2H,3-5-2,3318331,1972,2635,412012,lcb3
335,5227224,7453,2H,3-5-2,3318331,1972,2635,281253,rcmf3
335,5227224,7453,2H,3-5-2,3318331,1972,2635,244135,cb
335,5227224,7453,2H,3-5-2,3318331,1972,2635,544937,dmf
335,5227224,7453,2H,3-5-2,3318331,1972,2635,449089,lcmf3
335,5227224,7453,2H,3-5-2,3318331,1972,2635,399566,rcb3
335,5227224,7453,2H,4-3-3,3318391,2635,3029,281253,rcmf3
335,5227224,7453,2H,4-3-3,3318391,2635,3029,244135,cf
335,5227224,7453,2H,4-3-3,3318391,2635,3029,258614,rcb
335,5227224,7453,2H,4-3-3,3318391,2635,3029,449089,dmf
335,5227224,7453,2H,4-3-3,3318391,2635,3029,399566,rb
335,5227224,7453,2H,4-3-3,3318391,2635,3029,56079,lb
335,5227224,7453,2H,4-3-3,3318391,2635,3029,169212,lwf
335,5227224,7453,2H,4-3-3,3318391,2635,3029,476345,gk
335,5227224,7453,2H,4-3-3,3318391,2635,3029,514807,lcmf3
335,5227224,7453,2H,4-3-3,3318391,2635,3029,257943,rwf
335,5227224,7453,2H,4-3-3,3318391,2635,3029,412012,lcb
335,5227224,7458,1H,3-4-1-2,3318144,0,4049,682098,cf
335,5227224,7458,1H,3-4-1-2,3318144,0,4049,614884,rcmf
335,5227224,7458,1H,3-4-1-2,3318144,0,4049,544941,rwb
335,5227224,7458,1H,3-4-1-2,3318144,0,4049,620366,lcb3
335,5227224,7458,1H,3-4-1-2,3318144,0,4049,495728,lwb
335,5227224,7458,1H,3-4-1-2,3318144,0,4049,393932,gk
335,5227224,7458,1H,3-4-1-2,3318144,0,4049,605985,ss
335,5227224,7458,1H,3-4-1-2,3318144,0,4049,270159,rcb3
335,5227224,7458,1H,3-4-1-2,3318144,0,4049,55955,cb
335,5227224,7458,1H,3-4-1-2,3318144,0,4049,494013,lcmf
335,5227224,7458,1H,3-4-1-2,3318144,0,4049,605991,amf
335,5227224,7458,2H,3-4-1-2,3318317,1158,1684,605985,ss
335,5227224,7458,2H,3-4-1-2,3318317,1158,1684,270159,rcb3
335,5227224,7458,2H,3-4-1-2,3318317,1158,1684,55955,cb
335,5227224,7458,2H,3-4-1-2,3318317,1158,1684,494013,lcmf
335,5227224,7458,2H,3-4-1-2,3318317,1158,1684,605991,amf
335,5227224,7458,2H,3-4-1-2,3318317,1158,1684,614884,rcmf
335,5227224,7458,2H,3-4-1-2,3318317,1158,1684,552926,cf
335,5227224,7458,2H,3-4-1-2,3318317,1158,1684,544941,rwb
335,5227224,7458,2H,3-4-1-2,3318317,1158,1684,620366,lcb3
335,5227224,7458,2H,3-4-1-2,3318317,1158,1684,495728,lwb
335,5227224,7458,2H,3-4-1-2,3318317,1158,1684,393932,gk
335,5227224,7458,2H,3-4-1-2,3318354,1684,2408,552926,cf
335,5227224,7458,2H,3-4-1-2,3318354,1684,2408,544941,rwb
335,5227224,7458,2H,3-4-1-2,3318354,1684,2408,544934,rcmf
335,5227224,7458,2H,3-4-1-2,3318354,1684,2408,393932,gk
335,5227224,7458,2H,3-4-1-2,3318354,1684,2408,605985,ss
335,5227224,7458,2H,3-4-1-2,3318354,1684,2408,270159,rcb3
335,5227224,7458,2H,3-4-1-2,3318354,1684,2408,55955,cb
335,5227224,7458,2H,3-4-1-2,3318354,1684,2408,636225,lwb
335,5227224,7458,2H,3-4-1-2,3318354,1684,2408,494013,lcmf
335,5227224,7458,2H,3-4-1-2,3318354,1684,2408,605991,amf
335,5227224,7458,2H,3-4-1-2,3318354,1684,2408,605983,lcb3
335,5227224,7458,2H,5-4-1,3318406,2408,3029,494013,lcmf
335,5227224,7458,2H,5-4-1,3318406,2408,3029,605991,rw
335,5227224,7458,2H,5-4-1,3318406,2408,3029,605983,lcb3
335,5227224,7458,2H,5-4-1,3318406,2408,3029,552926,cf
335,5227224,7458,2H,5-4-1,3318406,2408,3029,544941,rb5
335,5227224,7458,2H,5-4-1,3318406,2408,3029,544934,rcmf
335,5227224,7458,2H,5-4-1,3318406,2408,3029,393932,gk
335,5227224,7458,2H,5-4-1,3318406,2408,3029,517648,lw
335,5227224,7458,2H,5-4-1,3318406,2408,3029,270159,rcb3
335,5227224,7458,2H,5-4-1,3318406,2408,3029,55955,cb
335,5227224,7458,2H,5-4-1,3318406,2408,3029,636225,lb5
335,5227263,7453,1H,3-5-2,3497077,0,1824,412012,lcb3
335,5227263,7453,1H,3-5-2,3497077,0,1824,207480,rcb3
335,5227263,7453,1H,3-5-2,3497077,0,1824,257943,cf
335,5227263,7453,1H,3-5-2,3497077,0,1824,399566,rwb
335,5227263,7453,1H,3-5-2,3497077,0,1824,56079,lwb
335,5227263,7453,1H,3-5-2,3497077,0,1824,69374,dmf
335,5227263,7453,1H,3-5-2,3497077,0,1824,476345,gk
335,5227263,7453,1H,3-5-2,3497077,0,1824,244135,cb
335,5227263,7453,1H,3-5-2,3497077,0,1824,544937,lcmf3
335,5227263,7453,1H,3-5-2,3497077,0,1824,449089,rcmf3
335,5227263,7453,1H,3-5-2,3497077,0,1824,169212,ss
335,5227263,7453,1H,3-4-2-1,3497780,1824,3552,476345,gk
335,5227263,7453,1H,3-4-2-1,3497780,1824,3552,244135,cb
335,5227263,7453,1H,3-4-2-1,3497780,1824,3552,544937,rcmf
335,5227263,7453,1H,3-4-2-1,3497780,1824,3552,449089,amf
335,5227263,7453,1H,3-4-2-1,3497780,1824,3552,169212,amf
335,5227263,7453,1H,3-4-2-1,3497780,1824,3552,412012,lcb3
335,5227263,7453,1H,3-4-2-1,3497780,1824,3552,207480,rcb3
335,5227263,7453,1H,3-4-2-1,3497780,1824,3552,257943,cf
335,5227263,7453,1H,3-4-2-1,3497780,1824,3552,399566,rwb
335,5227263,7453,1H,3-4-2-1,3497780,1824,3552,56079,lwb
