COMPETITION_WYID,MATCH_WYID,EVENT_WYID,PRIMARYTYPE,AERIALDUELOPPONENT_WYID,AERIALDUELFIRSTTOUCH,AERIALDUELHEIGHT,RELATEDDUELID
335,5227293,1122466792,duel,203245,false,185,1122466912
335,5227293,1122466912,duel,56048,true,189,1122466792
335,5227293,1122466967,duel,203245,true,185,1122467047
335,5227293,1122467047,duel,329973,false,189,1122466967
335,5227293,1122466983,duel,207480,false,184,1122467059
335,5227293,1122467059,duel,621859,true,190,1122466983
335,5227293,1122466985,duel,510447,false,185,1122467061
335,5227293,1122467061,duel,56048,true,181,1122466985
335,5227293,1122467058,duel,69374,false,187,1122467076
335,5227293,1122467076,duel,381945,true,180,1122467058
335,5466003,1836731084,duel,0,false,190,1836733072
335,5466003,1836733072,duel,281248,true,,1836731084
335,5466003,1836731033,duel,412012,false,183,1836731119
335,5466003,1836731119,duel,51144,true,186,1836731033
335,5466003,1836731125,duel,412012,true,189,1836731391
335,5466003,1836731391,duel,262121,false,186,1836731125
335,5466003,1836731127,duel,268785,false,173,1836731243
335,5466003,1836731243,duel,679438,true,184,1836731127
335,5466003,1836731285,duel,56441,true,195,1836731199
335,5466003,1836731199,duel,519629,false,188,1836731285
335,5466003,1836731293,duel,658561,false,178,1836731335
335,5466003,1836731335,duel,579397,true,175,1836731293
335,5466003,1836731337,duel,0,true,184,1836733079
335,5466003,1836733079,duel,269698,false,,1836731337
335,5466003,1836731338,duel,0,true,186,1836733080
335,5466003,1836733080,duel,412012,false,,1836731338
335,5466003,1836731339,duel,0,true,184,1836733081
335,5466003,1836733081,duel,268785,false,,1836731339
335,5466003,1836731369,duel,0,true,195,1836733083
335,5466003,1836733083,duel,519629,false,,1836731369
335,5466003,1836731668,duel,56441,true,195,1836731782
335,5466003,1836731782,duel,519629,false,188,1836731668
335,5466003,1836731754,duel,679438,true,190,1836731926
335,5466003,1836731926,duel,281248,false,173,1836731754
335,5466003,1836731863,duel,335381,false,175,1836732051
335,5466003,1836732051,duel,514807,false,182,1836731863
335,5466003,1836733042,duel,56145,true,186,1836732076
335,5466003,1836731883,duel,0,true,195,1836733099
335,5466003,1836732076,duel,412012,false,177,1836733042
335,5466003,1836733099,duel,519629,false,,1836731883
335,5466003,1836731995,duel,56441,false,178,1836732181
335,5466003,1836732181,duel,26652,true,188,1836731995
335,5466003,1836731997,duel,0,false,195,1836733101
335,5466003,1836733101,duel,519629,true,,1836731997
335,5466003,1836732020,duel,51144,true,190,1836732193
335,5466003,1836732193,duel,281248,false,183,1836732020
335,5466003,1836732021,duel,0,false,195,1836733102
335,5466003,1836733102,duel,519629,true,,1836732021
335,5466003,1836732039,duel,262121,false,175,1836732213
335,5466003,1836732213,duel,658561,true,189,1836732039
335,5466003,1836732046,duel,579397,true,178,1836732216
335,5466003,1836732216,duel,26652,false,178,1836732046
335,5466003,1836732069,duel,56441,true,178,1836732267
335,5466003,1836732267,duel,26652,false,188,1836732069
335,5466003,1836732112,duel,593207,true,178,1836732310
335,5466003,1836732310,duel,26652,false,177,1836732112
335,5466003,1836732183,duel,56441,false,175,1836732349
335,5466003,1836732349,duel,658561,true,188,1836732183
335,5466003,1836732188,duel,51144,true,178,1836732351
335,5466003,1836732351,duel,26652,false,183,1836732188
335,5466003,1836732190,duel,335381,false,175,1836732353
335,5466003,1836732353,duel,514807,true,182,1836732190
335,5466003,1836732402,duel,562633,false,183,1836732212
335,5466003,1836732212,duel,51144,true,189,1836732402
335,5466003,1836732222,duel,262121,false,175,1836732417
335,5466003,1836732417,duel,514807,true,189,1836732222
335,5466003,1836732224,duel,0,false,175,1836733105
335,5466003,1836733105,duel,514807,true,,1836732224
335,5466003,1836732377,duel,51144,true,175,1836732590
335,5466003,1836732590,duel,514807,false,183,1836732377
335,5466003,1836732411,duel,56145,false,186,1836732666
335,5466003,1836732666,duel,334043,false,177,1836732411
335,5466003,1836732460,duel,579397,false,186,1836732703
335,5466003,1836732703,duel,412012,false,178,1836732460
335,5466003,1836732464,duel,335381,true,188,1836732710
335,5466003,1836732710,duel,54485,false,182,1836732464
335,5466003,1836732467,duel,406041,false,188,1836732720
335,5466003,1836732720,duel,54485,true,195,1836732467
335,5466003,1836732468,duel,0,false,188,1836733109
335,5466003,1836733109,duel,54485,true,,1836732468
335,5466003,1836732475,duel,262121,false,178,1836732728
335,5466003,1836732728,duel,26652,true,189,1836732475
335,5466003,1836732480,duel,0,true,186,1836733110
335,5466003,1836733110,duel,412012,false,,1836732480
335,5466003,1836732491,duel,593207,false,186,1836732756
335,5466003,1836732756,duel,412012,true,177,1836732491
335,5466003,1836732532,duel,51144,false,195,1836732805
335,5466003,1836732805,duel,519629,false,183,1836732532
335,5466003,1836732533,duel,0,false,195,1836733112
335,5466003,1836733112,duel,519629,true,,1836732533
335,5466003,1836732682,duel,593207,false,186,1836732903
335,5466003,1836732903,duel,412012,true,177,1836732682
335,5466003,1836732700,duel,262121,false,188,1836732908
335,5466003,1836732908,duel,54485,true,189,1836732700
335,5466003,1836732914,duel,334043,false,186,1836732707
335,5466003,1836732707,duel,607496,true,186,1836732914
335,5466003,1836732962,duel,636921,true,189,1836732762
335,5466003,1836732762,duel,262121,false,186,1836732962
335,5466003,1836733007,duel,56079,false,177,1836732808
335,5466003,1836732808,duel,593207,false,173,1836733007
335,5466003,1836733030,duel,519629,false,178,1836732818
335,5466003,1836732818,duel,54896,true,195,1836733030
335,5466003,1836733034,duel,334043,true,182,1836732821
335,5466003,1836732821,duel,335381,false,186,1836733034
335,5575661,2182138237,duel,485562,false,186,2182138284
335,5575661,2182138284,duel,334043,true,184,2182138237
335,5575661,2182138316,duel,240050,true,189,2182138340
335,5575661,2182138340,duel,603240,false,189,2182138316
335,5575661,2182138488,duel,603240,true,189,2182138353
335,5575661,2182138353,duel,240050,false,189,2182138488
335,5575661,2182138486,duel,0,true,184,2182140252
335,5575661,2182140252,duel,269698,false,,2182138486
335,5575661,2182138499,duel,240050,false,178,2182138656
335,5575661,2182138656,duel,296672,true,189,2182138499
335,5575661,2182138667,duel,240050,true,189,2182138832
335,5575661,2182138832,duel,603240,false,189,2182138667
335,5575661,2182138705,duel,268785,false,178,2182138917
335,5575661,2182138917,duel,296672,true,184,2182138705
335,5575661,2182138708,duel,334043,true,184,2182138923
335,5575661,2182138923,duel,485562,false,186,2182138708
335,5575661,2182138729,duel,281248,false,184,2182139002
335,5575661,2182139002,duel,714791,false,190,2182138729
335,5575661,2182138759,duel,26652,false,182,2182139066
335,5575661,2182139066,duel,752487,false,178,2182138759
335,5575661,2182138819,duel,268785,true,189,2182139178
335,5575661,2182139178,duel,374129,false,184,2182138819
335,5575661,2182138820,duel,240050,false,189,2182139179
335,5575661,2182139179,duel,603240,true,189,2182138820
335,5575661,2182138880,duel,0,false,182,2182140271
335,5575661,2182140271,duel,752487,true,,2182138880
335,5575661,2182138991,duel,510447,true,192,2182139384
335,5575661,2182138990,duel,510447,false,189,2182139385
335,5575661,2182139384,duel,56394,false,181,2182138991
335,5575661,2182139385,duel,603240,false,181,2182138990
335,5575661,2182139004,duel,658561,true,178,2182139451
335,5575661,2182139451,duel,296672,false,175,2182139004
335,5575661,2182139019,duel,281248,false,182,2182139471
335,5575661,2182139471,duel,752487,true,190,2182139019
335,5575661,2182139147,duel,240050,false,189,2182139766
335,5575661,2182139766,duel,603240,false,189,2182139147
335,5575661,2182139260,duel,240050,true,178,2182139829
335,5575661,2182139829,duel,296672,false,189,2182139260
335,5575661,2182139878,duel,57347,false,189,2182139344
335,5575661,2182139344,duel,562633,true,188,2182139878
335,5575661,2182139345,duel,412012,true,189,2182139879
335,5575661,2182139879,duel,603240,false,186,2182139345
335,5575661,2182139418,duel,281248,false,189,2182139922
335,5575661,2182139922,duel,603240,true,190,2182139418
335,5575661,2182139419,duel,269698,false,189,2182139921
335,5575661,2182139921,duel,603240,false,184,2182139419
335,5575661,2182139483,duel,281248,false,189,2182139949
335,5575661,2182139949,duel,603240,true,190,2182139483
335,5575661,2182139486,duel,69374,false,186,2182139951
335,5575661,2182139951,duel,212662,true,180,2182139486
335,5575661,2182139518,duel,240050,false,189,2182139968
335,5575661,2182139968,duel,374129,false,189,2182139518
335,5575661,2182140044,duel,603240,true,186,2182139634
335,5575661,2182139634,duel,412012,false,189,2182140044
335,5575661,2182139701,duel,0,true,188,2182140297
335,5575661,2182140297,duel,57347,false,,2182139701
335,5575661,2182140093,duel,603240,false,186,2182139704
335,5575661,2182139704,duel,412012,true,189,2182140093
335,5575661,2182139714,duel,0,false,180,2182140299
335,5575661,2182140299,duel,452592,true,,2182139714
335,5575661,2182140172,duel,252418,false,175,2182139778
335,5575661,2182139778,duel,658561,false,178,2182140172
335,5575661,2182139784,duel,281248,false,189,2182140178
335,5575661,2182140178,duel,603240,true,190,2182139784
335,5452166,1666224862,duel,347591,true,186,1666225156
335,5452166,1666225156,duel,412012,false,185,1666224862
335,5452166,1666224876,duel,56273,false,186,1666225175
335,5452166,1666225175,duel,372289,true,188,1666224876
335,5452166,1666224879,duel,347591,true,178,1666225180
335,5452166,1666225180,duel,363625,false,185,1666224879
335,5452166,1666225188,duel,514807,false,184,1666226541
335,5452166,1666226541,duel,559154,true,175,1666225188
335,5452166,1666224909,duel,559154,true,195,1666225229
335,5452166,1666225229,duel,519629,false,184,1666224909
335,5452166,1666224941,duel,289668,false,188,1666225248
335,5452166,1666225248,duel,54485,true,198,1666224941
335,5452166,1666224947,duel,347591,true,188,1666225254
335,5452166,1666225254,duel,54485,false,185,1666224947
335,5452166,1666224951,duel,400354,false,189,1666225259
335,5452166,1666225259,duel,562633,true,180,1666224951
335,5452166,1666224985,duel,56273,true,186,1666225349
335,5452166,1666225349,duel,412012,false,188,1666224985
335,5452166,1666224995,duel,520617,true,195,1666225387
335,5452166,1666225387,duel,519629,false,196,1666224995
335,5452166,1666225035,duel,56273,true,195,1666225485
335,5452166,1666225485,duel,519629,false,188,1666225035
335,5452166,1666225043,duel,559154,true,186,1666225524
335,5452166,1666225524,duel,412012,false,184,1666225043
335,5452166,1666225064,duel,289668,true,186,1666225569
335,5452166,1666225569,duel,372289,false,198,1666225064
335,5452166,1666225087,duel,0,true,188,1666226915
335,5452166,1666226915,duel,54485,false,,1666225087
335,5452166,1666225116,duel,559154,false,175,1666225677
335,5452166,1666225677,duel,514807,true,184,1666225116
335,5452166,1666225269,duel,56092,false,188,1666225997
335,5452166,1666225997,duel,54485,true,188,1666225269
335,5452166,1666225432,duel,520617,false,186,1666226054
335,5452166,1666226054,duel,372289,false,196,1666225432
335,5452166,1666225570,duel,520617,false,190,1666226171
335,5452166,1666226171,duel,449763,true,196,1666225570
335,5452166,1666225568,duel,56273,false,186,1666226172
335,5452166,1666226172,duel,372289,true,188,1666225568
335,5452166,1666225575,duel,400354,false,175,1666226175
335,5452166,1666226175,duel,514807,true,180,1666225575
335,5452166,1666226213,duel,0,false,196,1666226920
335,5452166,1666226920,duel,520617,true,,1666226213
335,5452166,1666225646,duel,347591,false,178,1666226228
335,5452166,1666226228,duel,363625,true,185,1666225646
335,5452166,1666225706,duel,56273,false,186,1666226276
335,5452166,1666226276,duel,372289,true,188,1666225706
335,5452166,1666225708,duel,516196,true,178,1666226278
335,5452166,1666226278,duel,363625,false,182,1666225708
335,5452166,1666225711,duel,335707,false,189,1666226281
335,5452166,1666226281,duel,562633,true,182,1666225711
335,5452166,1666225818,duel,516196,false,189,1666226329
335,5452166,1666226329,duel,562633,true,182,1666225818
335,5452166,1666225822,duel,0,false,190,1666226924
335,5452166,1666226924,duel,449763,true,,1666225822
335,5452166,1666225991,duel,56273,true,190,1666226401
335,5452166,1666226401,duel,449763,false,188,1666225991
335,5452166,1666225998,duel,56273,false,178,1666226406
335,5452166,1666226406,duel,363625,false,188,1666225998
335,5452166,1666226042,duel,520617,true,195,1666226427
335,5452166,1666226427,duel,519629,false,196,1666226042
335,5452166,1666226442,duel,449763,false,186,1666226071
335,5452166,1666226071,duel,448662,false,190,1666226442
335,5452166,1666226176,duel,335707,false,189,1666226484
335,5452166,1666226484,duel,562633,true,182,1666226176
335,5452166,1666226287,duel,56273,true,178,1666226510
335,5452166,1666226510,duel,26652,false,188,1666226287
335,5452166,1666226289,duel,443851,true,180,1666226511
335,5452166,1666226511,duel,69374,false,170,1666226289
335,5452166,1666226314,duel,448662,true,190,1666226528
335,5452166,1666226528,duel,449763,false,186,1666226314
335,5227268,1074700429,duel,447397,false,181,1074700476
335,5227268,1074700476,duel,510447,true,197,1074700429
335,5227268,1074700586,duel,248847,true,190,1074700622
335,5227268,1074700622,duel,207480,false,182,1074700586
335,5227268,1074700625,duel,506853,false,190,1074700653
335,5227268,1074700653,duel,244135,true,188,1074700625
335,5227268,1074700694,duel,0,true,182,1074704507
335,5227268,1074700695,duel,0,false,182,1074704508
335,5227268,1074704507,duel,248847,false,,1074700694
335,5227268,1074704508,duel,248847,true,,1074700695
335,5227268,1074700701,duel,248847,true,190,1074700721
335,5227268,1074700721,duel,244135,false,182,1074700701
335,5227268,1074700850,duel,249935,false,190,1074700820
335,5227268,1074700820,duel,207480,true,193,1074700850
335,5227268,1074700962,duel,207480,false,188,1074701051
335,5227268,1074701051,duel,506853,true,190,1074700962
335,5227268,1074701056,duel,506853,true,180,1074700965
335,5227268,1074700965,duel,69374,false,188,1074701056
335,5227268,1074701169,duel,506853,false,173,1074701031
335,5227268,1074701031,duel,169212,true,188,1074701169
335,5227268,1074701363,duel,248847,true,190,1074701185
335,5227268,1074701185,duel,244135,false,182,1074701363
335,5227268,1074701609,duel,516745,false,184,1074701366
335,5227268,1074701366,duel,399566,true,178,1074701609
335,5227268,1074701382,duel,0,true,199,1074704535
335,5227268,1074704535,duel,135789,false,,1074701382
335,5227268,1074701497,duel,0,true,182,1074704540
335,5227268,1074704540,duel,516196,false,,1074701497
335,5227268,1074701568,duel,412012,true,197,1074701868
335,5227268,1074701868,duel,447397,false,186,1074701568
335,5227268,1074701570,duel,0,true,199,1074704541
335,5227268,1074704541,duel,135789,false,,1074701570
335,5227268,1074702004,duel,516745,false,184,1074701686
335,5227268,1074701686,duel,399566,true,178,1074702004
335,5227268,1074702158,duel,506853,false,185,1074701806
335,5227268,1074701806,duel,513075,false,188,1074702158
335,5227268,1074702224,duel,135789,false,185,1074701866
335,5227268,1074701866,duel,513075,true,199,1074702224
335,5227268,1074702299,duel,135789,false,190,1074701935
335,5227268,1074701935,duel,244135,true,199,1074702299
335,5227268,1074701936,duel,0,true,199,1074704553
335,5227268,1074704553,duel,135789,false,,1074701936
335,5227268,1074702345,duel,128826,true,186,1074701975
335,5227268,1074701975,duel,412012,false,184,1074702345
335,5227268,1074701990,duel,257943,true,186,1074702353
335,5227268,1074702353,duel,555128,false,188,1074701990
335,5227268,1074702372,duel,516196,false,185,1074702011
335,5227268,1074702011,duel,521237,true,182,1074702372
335,5227268,1074702458,duel,135789,false,186,1074702183
335,5227268,1074702183,duel,412012,true,199,1074702458
335,5227268,1074702200,duel,449089,false,187,1074702468
335,5227268,1074702468,duel,510636,true,188,1074702200
335,5227268,1074702484,duel,128826,false,175,1074702228
335,5227268,1074702228,duel,544937,true,184,1074702484
335,5227268,1074702487,duel,510636,false,186,1074702233
335,5227268,1074702233,duel,412012,true,187,1074702487
335,5227268,1074702491,duel,555128,false,189,1074702236
335,5227268,1074702236,duel,203245,true,186,1074702491
335,5227268,1074702533,duel,54737,false,190,1074702280
335,5227268,1074702280,duel,244135,true,187,1074702533
335,5227268,1074702281,duel,412012,true,199,1074702532
335,5227268,1074702532,duel,135789,false,186,1074702281
335,5227268,1074702290,duel,449089,true,187,1074702534
335,5227268,1074702534,duel,54737,false,188,1074702290
335,5227268,1074702536,duel,54737,false,185,1074702291
335,5227268,1074702291,duel,513075,true,187,1074702536
335,5227268,1074702293,duel,412012,true,187,1074702535
335,5227268,1074702535,duel,54737,false,186,1074702293
335,5227268,1074702306,duel,0,true,187,1074704568
335,5227268,1074704568,duel,510636,false,,1074702306
335,5465952,1733728497,duel,676912,false,193,1733728625
335,5465952,1733728625,duel,530524,true,189,1733728497
335,5465952,1733728954,duel,54485,true,194,1733728966
335,5465952,1733728966,duel,569600,false,188,1733728954
335,5465952,1733728977,duel,514807,true,194,1733728987
335,5465952,1733728987,duel,569600,false,175,1733728977
335,5465952,1733729046,duel,514807,true,194,1733729054
335,5465952,1733729054,duel,569600,false,175,1733729046
335,5465952,1733729111,duel,530524,false,195,1733729091
335,5465952,1733729091,duel,519629,false,193,1733729111
335,5465952,1733729106,duel,54485,true,192,1733729120
335,5465952,1733729120,duel,7302,false,188,1733729106
335,5465952,1733729165,duel,334043,false,193,1733729229
335,5465952,1733729229,duel,530524,true,186,1733729165
335,5465952,1733729287,duel,54485,true,192,1733729348
335,5465952,1733729348,duel,7302,false,188,1733729287
335,5465952,1733729321,duel,54485,true,194,1733729403
335,5465952,1733729403,duel,569600,false,188,1733729321
335,5465952,1733729330,duel,334043,true,193,1733729437
335,5465952,1733729437,duel,530524,false,186,1733729330
335,5465952,1733729371,duel,510447,false,187,1733729456
335,5465952,1733729456,duel,56635,false,181,1733729371
335,5465952,1733729379,duel,334043,true,172,1733729460
335,5465952,1733729460,duel,266532,false,186,1733729379
335,5465952,1733729431,duel,0,true,193,1733730552
335,5465952,1733730552,duel,530524,false,,1733729431
335,5465952,1733729509,duel,519629,false,193,1733729597
335,5465952,1733729597,duel,530524,true,195,1733729509
335,5465952,1733729589,duel,562633,true,192,1733729688
335,5465952,1733729688,duel,239259,false,189,1733729589
335,5465952,1733729695,duel,569600,true,186,1733729595
335,5465952,1733729595,duel,334043,false,194,1733729695
335,5465952,1733729825,duel,505392,true,175,1733729745
335,5465952,1733729745,duel,514807,false,185,1733729825
335,5465952,1733729744,duel,0,false,194,1733730560
335,5465952,1733730560,duel,569600,true,,1733729744
335,5465952,1733729793,duel,281248,true,194,1733729885
335,5465952,1733729885,duel,569600,false,190,1733729793
335,5465952,1733729796,duel,54485,false,175,1733729891
335,5465952,1733729891,duel,215507,true,188,1733729796
335,5465952,1733729890,duel,0,true,188,1733730563
335,5465952,1733730563,duel,54485,false,,1733729890
335,5465952,1733729880,duel,54485,false,192,1733729978
335,5465952,1733729978,duel,239259,true,188,1733729880
335,5465952,1733729888,duel,334043,true,190,1733729985
335,5465952,1733729985,duel,241647,false,186,1733729888
335,5465952,1733729925,duel,676912,false,175,1733730026
335,5465952,1733730026,duel,215507,true,189,1733729925
335,5465952,1733729967,duel,281248,true,193,1733730062
335,5465952,1733730062,duel,530524,false,190,1733729967
335,5465952,1733729968,duel,562633,true,190,1733730064
335,5465952,1733730064,duel,241647,false,189,1733729968
335,5465952,1733730071,duel,0,false,186,1733730569
335,5465952,1733730569,duel,636921,true,,1733730071
335,5465952,1733730014,duel,519629,false,193,1733730162
335,5465952,1733730162,duel,530524,true,195,1733730014
335,5465952,1733730059,duel,281248,false,185,1733730261
335,5465952,1733730261,duel,505392,false,190,1733730059
335,5465952,1733730246,duel,281248,false,192,1733730387
335,5465952,1733730387,duel,7302,true,190,1733730246
335,5465952,1733730255,duel,372289,true,193,1733730393
335,5465952,1733730393,duel,530524,false,186,1733730255
335,5465952,1733730418,duel,7302,false,178,1733730325
335,5465952,1733730325,duel,26652,true,192,1733730418
335,5465952,1733730421,duel,239259,false,186,1733730336
335,5465952,1733730336,duel,636921,true,192,1733730421
335,5465952,1733730341,duel,372289,false,192,1733730424
335,5465952,1733730424,duel,7302,true,186,1733730341
335,5465952,1733730349,duel,519629,false,192,1733730428
335,5465952,1733730428,duel,7302,false,195,1733730349
335,5465952,1733730352,duel,0,false,192,1733730580
335,5465952,1733730580,duel,7302,true,,1733730352
335,5465952,1733730368,duel,372289,true,192,1733730437
335,5465952,1733730437,duel,7302,false,186,1733730368
335,5465952,1733730372,duel,519629,true,193,1733730438
335,5465952,1733730438,duel,530524,false,195,1733730372
335,5465959,1759141849,duel,514807,false,188,1759141865
335,5465959,1759141865,duel,352017,true,175,1759141849
335,5465959,1759141871,duel,519629,false,188,1759141876
335,5465959,1759141876,duel,56273,true,195,1759141871
335,5465959,1759141873,duel,334043,false,176,1759141881
335,5465959,1759141881,duel,190470,true,186,1759141873
335,5465959,1759141875,duel,268785,false,181,1759141885
335,5465959,1759141885,duel,633197,true,184,1759141875
335,5465959,1759141879,duel,514807,true,198,1759141890
335,5465959,1759141890,duel,289668,false,175,1759141879
335,5465959,1759141976,duel,347591,true,188,1759141981
335,5465959,1759141981,duel,54485,false,185,1759141976
335,5465959,1759142031,duel,56273,false,186,1759142022
335,5465959,1759142022,duel,334043,true,188,1759142031
335,5465959,1759142090,duel,352017,true,190,1759142084
335,5465959,1759142084,duel,281248,false,188,1759142090
335,5465959,1759142091,duel,604144,false,186,1759142085
335,5465959,1759142085,duel,334043,true,186,1759142091
335,5465959,1759142093,duel,352017,true,178,1759142089
335,5465959,1759142089,duel,26652,false,188,1759142093
335,5465959,1759142120,duel,26652,false,188,1759142095
335,5465959,1759142095,duel,56273,true,178,1759142120
335,5465959,1759142104,duel,352017,true,188,1759142112
335,5465959,1759142112,duel,54485,false,188,1759142104
335,5465959,1759142184,duel,412012,true,180,1759142152
335,5465959,1759142152,duel,400354,false,186,1759142184
335,5465959,1759142173,duel,0,true,175,1759143896
335,5465959,1759143896,duel,514807,false,,1759142173
335,5465959,1759142231,duel,519629,false,188,1759142324
335,5465959,1759142324,duel,56273,true,195,1759142231
335,5465959,1759142250,duel,519629,false,188,1759142367
335,5465959,1759142367,duel,56273,true,195,1759142250
335,5465959,1759142267,duel,281248,false,188,1759142400
335,5465959,1759142400,duel,56273,true,190,1759142267
335,5465959,1759142286,duel,54485,true,198,1759142475
335,5465959,1759142475,duel,289668,false,188,1759142286
335,5465959,1759142290,duel,281248,true,188,1759142479
335,5465959,1759142479,duel,56273,false,190,1759142290
335,5465959,1759142292,duel,26652,true,188,1759142500
335,5465959,1759142500,duel,56273,false,178,1759142292
335,5465959,1759142318,duel,54485,true,188,1759142592
335,5465959,1759142592,duel,56092,false,188,1759142318
335,5465959,1759142323,duel,412012,false,188,1759142593
335,5465959,1759142593,duel,56273,true,186,1759142323
335,5465959,1759142329,duel,412012,false,180,1759142595
335,5465959,1759142595,duel,400354,true,186,1759142329
335,5465959,1759142347,duel,514807,true,188,1759142632
335,5465959,1759142348,duel,514807,true,198,1759142634
335,5465959,1759142632,duel,352017,false,175,1759142347
335,5465959,1759142634,duel,289668,false,175,1759142348
335,5465959,1759142386,duel,54485,true,176,1759142686
335,5465959,1759142686,duel,190470,false,188,1759142386
335,5465959,1759142563,duel,412012,false,188,1759142879
335,5465959,1759142879,duel,352017,true,186,1759142563
335,5465959,1759142567,duel,412012,false,198,1759142880
335,5465959,1759142880,duel,289668,true,186,1759142567
335,5465959,1759142687,duel,514807,false,188,1759142937
335,5465959,1759142937,duel,352017,true,175,1759142687
335,5465959,1759142690,duel,26652,false,188,1759142943
335,5465959,1759142943,duel,56273,true,178,1759142690
335,5465959,1759142692,duel,281248,false,188,1759142945
335,5465959,1759142945,duel,56273,true,190,1759142692
335,5465959,1759142701,duel,269698,false,188,1759142956
335,5465959,1759142956,duel,352017,true,184,1759142701
335,5465959,1759142820,duel,519629,false,182,1759143107
335,5465959,1759143107,duel,516196,true,195,1759142820
335,5465959,1759143113,duel,514807,true,198,1759143449
335,5465959,1759143449,duel,289668,false,175,1759143113
335,5465959,1759143196,duel,519629,false,188,1759143569
335,5465959,1759143569,duel,56273,true,195,1759143196
335,5465959,1759143325,duel,281248,true,188,1759143692
335,5465959,1759143692,duel,56273,false,190,1759143325
335,5465959,1759143374,duel,412012,false,188,1759143706
335,5465959,1759143706,duel,352017,true,186,1759143374
335,5465959,1759143419,duel,281248,false,188,1759143751
335,5465959,1759143751,duel,56273,true,190,1759143419
335,5465959,1759143450,duel,519629,false,189,1759143771
335,5465959,1759143771,duel,454213,true,195,1759143450
335,5575655,2166802558,duel,374129,true,190,2166802756
335,5575655,2166802756,duel,281248,false,189,2166802558
335,5575655,2166802816,duel,412012,true,189,2166802581
335,5575655,2166802581,duel,603240,false,186,2166802816
335,5575655,2166802618,duel,56394,false,189,2166802835
335,5575655,2166802835,duel,562633,true,192,2166802618
335,5575655,2166802632,duel,446138,false,189,2166802858
335,5575655,2166802858,duel,240050,true,187,2166802632
335,5575655,2166802644,duel,56394,false,189,2166802862
335,5575655,2166802862,duel,562633,true,192,2166802644
335,5575655,2166802684,duel,752487,true,175,2166802873
335,5575655,2166802873,duel,658561,false,182,2166802684
335,5575655,2166802706,duel,0,true,189,2166804547
335,5575655,2166804547,duel,562633,false,,2166802706
335,5575655,2166802730,duel,603240,true,186,2166802909
335,5575655,2166802909,duel,412012,false,189,2166802730
335,5575655,2166802737,duel,603240,true,186,2166802918
335,5575655,2166802918,duel,412012,false,189,2166802737
335,5575655,2166802749,duel,56394,false,189,2166802920
335,5575655,2166802920,duel,562633,true,192,2166802749
335,5575655,2166802815,duel,0,true,186,2166804550
335,5575655,2166804550,duel,412012,false,,2166802815
335,5575655,2166802927,duel,714791,false,181,2166803080
335,5575655,2166803080,duel,510447,true,184,2166802927
335,5575655,2166803027,duel,446138,true,190,2166803253
335,5575655,2166803253,duel,281248,false,187,2166803027
335,5575655,2166803064,duel,56394,false,188,2166803327
335,5575655,2166803327,duel,54485,true,192,2166803064
335,5575655,2166803107,duel,452592,false,189,2166803375
335,5575655,2166803375,duel,562633,true,180,2166803107
335,5575655,2166803130,duel,57347,true,186,2166803409
335,5575655,2166803409,duel,412012,false,188,2166803130
335,5575655,2166803138,duel,57347,false,189,2166803421
335,5575655,2166803421,duel,562633,true,188,2166803138
335,5575655,2166803214,duel,57347,false,188,2166803470
335,5575655,2166803470,duel,54485,true,188,2166803214
335,5575655,2166803234,duel,714791,true,178,2166803486
335,5575655,2166803486,duel,26652,false,184,2166803234
335,5575655,2166803240,duel,603240,false,186,2166803498
335,5575655,2166803498,duel,412012,true,189,2166803240
335,5575655,2166803254,duel,56394,false,181,2166803525
335,5575655,2166803525,duel,510447,true,192,2166803254
335,5575655,2166803355,duel,603240,false,186,2166803730
335,5575655,2166803730,duel,412012,true,189,2166803355
335,5575655,2166803442,duel,752487,false,190,2166803784
335,5575655,2166803784,duel,281248,true,182,2166803442
335,5575655,2166803449,duel,57347,true,189,2166803802
335,5575655,2166803802,duel,562633,false,188,2166803449
335,5575655,2166803627,duel,0,true,189,2166804559
335,5575655,2166804559,duel,240050,false,,2166803627
335,5575655,2166803642,duel,56038,false,178,2166804068
335,5575655,2166804068,duel,26652,true,195,2166803642
335,5575655,2166803653,duel,603240,true,189,2166804085
335,5575655,2166804085,duel,240050,false,189,2166803653
335,5575655,2166803700,duel,668034,false,189,2166804112
335,5575655,2166804112,duel,562633,true,190,2166803700
335,5575655,2166803755,duel,668034,false,176,2166804126
335,5575655,2166804126,duel,609365,true,190,2166803755
335,5575655,2166804200,duel,0,true,189,2166804564
335,5575655,2166804564,duel,603240,false,,2166804200
335,5575655,2166803875,duel,499842,true,180,2166804201
335,5575655,2166804201,duel,69374,false,175,2166803875
335,5575655,2166803878,duel,603240,false,190,2166804203
335,5575655,2166804203,duel,281248,true,189,2166803878
335,5575655,2166803879,duel,603240,false,189,2166804204
335,5575655,2166804204,duel,240050,true,189,2166803879
335,5575655,2166803888,duel,57347,true,188,2166804211
335,5575655,2166804211,duel,54485,false,188,2166803888
335,5575655,2166803935,duel,57347,true,188,2166804246
335,5575655,2166804246,duel,54485,false,188,2166803935
335,5575655,2166803965,duel,603240,false,190,2166804267
335,5575655,2166804267,duel,281248,true,189,2166803965
335,5575655,2166803988,duel,0,false,190,2166804566
335,5575655,2166804566,duel,281248,true,,2166803988
335,5575655,2166803991,duel,0,true,184,2166804567
